time(s),hip_torque(Nm),hip_gravity_torque(Nm)
1.297500,2.135712,0.052970
1.298000,2.147204,0.062354
1.298500,2.158684,0.071730
1.299000,2.170151,0.081098
1.299500,2.181605,0.090458
1.300000,2.193047,0.099811
1.300500,2.204475,0.109156
1.301000,2.215891,0.118492
1.301500,2.227294,0.127821
1.302000,2.238684,0.137142
1.302500,2.250062,0.146455
1.303000,2.261426,0.155760
1.303500,2.272778,0.165058
1.304000,2.284117,0.174347
1.304500,2.295443,0.183628
1.305000,2.306756,0.192902
1.305500,2.318057,0.202167
1.306000,2.329345,0.211425
1.306500,2.340619,0.220675
1.307000,2.351881,0.229916
1.307500,2.363130,0.239150
1.308000,2.374367,0.248376
1.308500,2.385590,0.257594
1.309000,2.396800,0.266803
1.309500,2.407998,0.276005
1.310000,2.419183,0.285199
1.310500,2.430355,0.294385
1.311000,2.441513,0.303563
1.311500,2.452659,0.312732
1.312000,2.463793,0.321894
1.312500,2.474913,0.331048
1.313000,2.486020,0.340193
1.313500,2.497114,0.349331
1.314000,2.508196,0.358460
1.314500,2.519264,0.367582
1.315000,2.530320,0.376695
1.315500,2.541362,0.385801
1.316000,2.552392,0.394898
1.316500,2.563409,0.403987
1.317000,2.574412,0.413068
1.317500,2.585403,0.422141
1.318000,2.596381,0.431206
1.318500,2.607346,0.440263
1.319000,2.618298,0.449312
1.319500,2.629237,0.458352
1.320000,2.640162,0.467384
1.320500,2.651075,0.476409
1.321000,2.661975,0.485425
1.321500,2.672862,0.494433
1.322000,2.683736,0.503433
1.322500,2.694597,0.512424
1.323000,2.705444,0.521408
1.323500,2.716279,0.530383
1.324000,2.727101,0.539350
1.324500,2.737910,0.548309
1.325000,2.748705,0.557260
1.325500,2.759488,0.566202
1.326000,2.770257,0.575137
1.326500,2.781014,0.584063
1.327000,2.791757,0.592980
1.327500,2.802488,0.601890
1.328000,2.813205,0.610792
1.328500,2.823909,0.619685
1.329000,2.834601,0.628570
1.329500,2.845279,0.637446
1.330000,2.855944,0.646315
1.330500,2.866596,0.655175
1.331000,2.877234,0.664027
1.331500,2.887860,0.672870
1.332000,2.898473,0.681706
1.332500,2.909072,0.690533
1.333000,2.919659,0.699352
1.333500,2.930232,0.708162
1.334000,2.940792,0.716964
1.334500,2.951339,0.725758
1.335000,2.961873,0.734543
1.335500,2.972394,0.743321
1.336000,2.982901,0.752090
1.336500,2.993396,0.760850
1.337000,3.003877,0.769602
1.337500,3.014345,0.778346
1.338000,3.024800,0.787082
1.338500,3.035242,0.795809
1.339000,3.045670,0.804527
1.339500,3.056086,0.813238
1.340000,3.066488,0.821940
1.340500,3.076877,0.830634
1.341000,3.087253,0.839319
1.341500,3.097616,0.847996
1.342000,3.107966,0.856664
1.342500,3.118302,0.865324
1.343000,3.128625,0.873976
1.343500,3.138935,0.882619
1.344000,3.149232,0.891254
1.344500,3.159516,0.899880
1.345000,3.169786,0.908498
1.345500,3.180043,0.917108
1.346000,3.190287,0.925709
1.346500,3.200518,0.934301
1.347000,3.210735,0.942886
1.347500,3.220939,0.951461
1.348000,3.231130,0.960029
1.348500,3.241308,0.968587
1.349000,3.251473,0.977138
1.349500,3.261624,0.985679
1.350000,3.271762,0.994213
1.350500,3.281887,1.002738
1.351000,3.291998,1.011254
1.351500,3.302096,1.019762
1.352000,3.312181,1.028261
1.352500,3.322253,1.036752
1.353000,3.332311,1.045234
1.353500,3.342357,1.053708
1.354000,3.352388,1.062173
1.354500,3.362407,1.070630
1.355000,3.372412,1.079078
1.355500,3.382404,1.087518
1.356000,3.392383,1.095949
1.356500,3.402348,1.104371
1.357000,3.412301,1.112785
1.357500,3.422239,1.121191
1.358000,3.432165,1.129588
1.358500,3.442077,1.137976
1.359000,3.451976,1.146356
1.359500,3.461862,1.154727
1.360000,3.471734,1.163089
1.360500,3.481593,1.171443
1.361000,3.491438,1.179788
1.361500,3.501271,1.188125
1.362000,3.511089,1.196453
1.362500,3.520895,1.204773
1.363000,3.530687,1.213084
1.363500,3.540466,1.221386
1.364000,3.550232,1.229679
1.364500,3.559984,1.237964
1.365000,3.569723,1.246241
1.365500,3.579448,1.254508
1.366000,3.589161,1.262767
1.366500,3.598859,1.271018
1.367000,3.608545,1.279260
1.367500,3.618217,1.287493
1.368000,3.627876,1.295717
1.368500,3.637521,1.303933
1.369000,3.647153,1.312140
1.369500,3.656772,1.320338
1.370000,3.666377,1.328528
1.370500,3.675969,1.336709
1.371000,3.685547,1.344881
1.371500,3.695112,1.353044
1.372000,3.704664,1.361199
1.372500,3.714202,1.369346
1.373000,3.723727,1.377483
1.373500,3.733238,1.385612
1.374000,3.742737,1.393732
1.374500,3.752221,1.401843
1.375000,3.761692,1.409945
1.375500,3.771150,1.418039
1.376000,3.780595,1.426124
1.376500,3.790026,1.434201
1.377000,3.799443,1.442268
1.377500,3.808848,1.450327
1.378000,3.818238,1.458377
1.378500,3.827616,1.466418
1.379000,3.836980,1.474451
1.379500,3.846330,1.482474
1.380000,3.855667,1.490489
1.380500,3.864991,1.498496
1.381000,3.874301,1.506493
1.381500,3.883598,1.514482
1.382000,3.892881,1.522461
1.382500,3.902151,1.530432
1.383000,3.911408,1.538394
1.383500,3.920651,1.546348
1.384000,3.929880,1.554292
1.384500,3.939097,1.562228
1.385000,3.948299,1.570155
1.385500,3.957489,1.578073
1.386000,3.966664,1.585982
1.386500,3.975827,1.593883
1.387000,3.984975,1.601775
1.387500,3.994111,1.609657
1.388000,4.003233,1.617531
1.388500,4.012341,1.625396
1.389000,4.021436,1.633252
1.389500,4.030518,1.641100
1.390000,4.039586,1.648938
1.390500,4.048640,1.656768
1.391000,4.057682,1.664589
1.391500,4.066709,1.672401
1.392000,4.075723,1.680204
1.392500,4.084724,1.687998
1.393000,4.093711,1.695783
1.393500,4.102685,1.703559
1.394000,4.111645,1.711327
1.394500,4.120592,1.719085
1.395000,4.129525,1.726835
1.395500,4.138445,1.734576
1.396000,4.147351,1.742308
1.396500,4.156244,1.750031
1.397000,4.165123,1.757745
1.397500,4.173989,1.765450
1.398000,4.182841,1.773146
1.398500,4.191680,1.780833
1.399000,4.200505,1.788511
1.399500,4.209317,1.796181
1.400000,4.218115,1.803841
1.400500,4.226900,1.811493
1.401000,4.235672,1.819135
1.401500,4.244429,1.826769
1.402000,4.253174,1.834394
1.402500,4.261904,1.842009
1.403000,4.270622,1.849616
1.403500,4.279325,1.857214
1.404000,4.288015,1.864802
1.404500,4.296692,1.872382
1.405000,4.305355,1.879953
1.405500,4.314005,1.887515
1.406000,4.322641,1.895068
1.406500,4.331264,1.902612
1.407000,4.339873,1.910147
1.407500,4.348468,1.917673
1.408000,4.357051,1.925190
1.408500,4.365619,1.932698
1.409000,4.374174,1.940197
1.409500,4.382716,1.947686
1.410000,4.391243,1.955167
1.410500,4.399758,1.962639
1.411000,4.408259,1.970102
1.411500,4.416746,1.977556
1.412000,4.425220,1.985001
1.412500,4.433680,1.992437
1.413000,4.442127,1.999863
1.413500,4.450560,2.007281
1.414000,4.458980,2.014690
1.414500,4.467386,2.022090
1.415000,4.475779,2.029480
1.415500,4.484158,2.036862
1.416000,4.492523,2.044234
1.416500,4.500875,2.051598
1.417000,4.509214,2.058952
1.417500,4.517539,2.066298
1.418000,4.525850,2.073634
1.418500,4.534148,2.080961
1.419000,4.542432,2.088280
1.419500,4.550703,2.095589
1.420000,4.558960,2.102889
1.420500,4.567204,2.110180
1.421000,4.575434,2.117462
1.421500,4.583651,2.124734
1.422000,4.591854,2.131998
1.422500,4.600043,2.139253
1.423000,4.608219,2.146498
1.423500,4.616381,2.153735
1.424000,4.624530,2.160962
1.424500,4.632665,2.168181
1.425000,4.640787,2.175390
1.425500,4.648895,2.182590
1.426000,4.656990,2.189781
1.426500,4.665071,2.196963
1.427000,4.673139,2.204135
1.427500,4.681193,2.211299
1.428000,4.689233,2.218453
1.428500,4.697260,2.225599
1.429000,4.705273,2.232735
1.429500,4.713273,2.239862
1.430000,4.721259,2.246980
1.430500,4.729232,2.254089
1.431000,4.737191,2.261189
1.431500,4.745137,2.268279
1.432000,4.753069,2.275361
1.432500,4.760987,2.282433
1.433000,4.768892,2.289496
1.433500,4.776784,2.296550
1.434000,4.784661,2.303595
1.434500,4.792526,2.310631
1.435000,4.800376,2.317657
1.435500,4.808213,2.324675
1.436000,4.816037,2.331683
1.436500,4.823847,2.338682
1.437000,4.831644,2.345672
1.437500,4.839427,2.352653
1.438000,4.847196,2.359624
1.438500,4.854952,2.366587
1.439000,4.862694,2.373540
1.439500,4.870423,2.380484
1.440000,4.878138,2.387419
1.440500,4.885840,2.394344
1.441000,4.893528,2.401261
1.441500,4.901202,2.408168
1.442000,4.908863,2.415066
1.442500,4.916511,2.421955
1.443000,4.924145,2.428835
1.443500,4.931765,2.435705
1.444000,4.939372,2.442567
1.444500,4.946965,2.449419
1.445000,4.954545,2.456262
1.445500,4.962111,2.463095
1.446000,4.969663,2.469920
1.446500,4.977203,2.476735
1.447000,4.984728,2.483541
1.447500,4.992240,2.490338
1.448000,4.999738,2.497126
1.448500,5.007223,2.503904
1.449000,5.014695,2.510673
1.449500,5.022152,2.517433
1.450000,5.029597,2.524184
1.450500,5.037027,2.530926
1.451000,5.044445,2.537658
1.451500,5.051848,2.544381
1.452000,5.059238,2.551095
1.452500,5.066615,2.557799
1.453000,5.073978,2.564495
1.453500,5.081327,2.571181
1.454000,5.088663,2.577858
1.454500,5.095986,2.584525
1.455000,5.103294,2.591184
1.455500,5.110590,2.597833
1.456000,5.117872,2.604473
1.456500,5.125140,2.611103
1.457000,5.132394,2.617725
1.457500,5.139636,2.624337
1.458000,5.146863,2.630940
1.458500,5.154077,2.637533
1.459000,5.161278,2.644118
1.459500,5.168465,2.650693
1.460000,5.175639,2.657259
1.460500,5.182799,2.663815
1.461000,5.189945,2.670362
1.461500,5.197078,2.676900
1.462000,5.204198,2.683429
1.462500,5.211304,2.689949
1.463000,5.218396,2.696459
1.463500,5.225475,2.702960
1.464000,5.232540,2.709451
1.464500,5.239592,2.715934
1.465000,5.246630,2.722407
1.465500,5.253655,2.728871
1.466000,5.260666,2.735325
1.466500,5.267664,2.741771
1.467000,5.274649,2.748207
1.467500,5.281619,2.754633
1.468000,5.288577,2.761051
1.468500,5.295520,2.767459
1.469000,5.302451,2.773857
1.469500,5.309367,2.780247
1.470000,5.316271,2.786627
1.470500,5.323160,2.792998
1.471000,5.330037,2.799360
1.471500,5.336899,2.805712
1.472000,5.343749,2.812055
1.472500,5.350584,2.818389
1.473000,5.357407,2.824713
1.473500,5.364215,2.831028
1.474000,5.371011,2.837334
1.474500,5.377792,2.843630
1.475000,5.384561,2.849918
1.475500,5.391316,2.856195
1.476000,5.398057,2.862464
1.476500,5.404785,2.868723
1.477000,5.411499,2.874973
1.477500,5.418200,2.881214
1.478000,5.424887,2.887445
1.478500,5.431561,2.893667
1.479000,5.438222,2.899880
1.479500,5.444869,2.906083
1.480000,5.451502,2.912277
1.480500,5.458122,2.918462
1.481000,5.464729,2.924637
1.481500,5.471322,2.930803
1.482000,5.477902,2.936960
1.482500,5.484468,2.943107
1.483000,5.491021,2.949245
1.483500,5.497560,2.955374
1.484000,5.504086,2.961493
1.484500,5.510598,2.967603
1.485000,5.517097,2.973704
1.485500,5.523582,2.979795
1.486000,5.530054,2.985877
1.486500,5.536513,2.991950
1.487000,5.542958,2.998013
1.487500,5.549390,3.004067
1.488000,5.555808,3.010112
1.488500,5.562213,3.016148
1.489000,5.568604,3.022174
1.489500,5.574982,3.028190
1.490000,5.581346,3.034198
1.490500,5.587697,3.040196
1.491000,5.594035,3.046184
1.491500,5.600359,3.052163
1.492000,5.606670,3.058133
1.492500,5.612967,3.064094
1.493000,5.619251,3.070045
1.493500,5.625522,3.075987
1.494000,5.631779,3.081920
1.494500,5.638023,3.087843
1.495000,5.644253,3.093757
1.495500,5.650470,3.099661
1.496000,5.656673,3.105557
1.496500,5.662863,3.111442
1.497000,5.669040,3.117319
1.497500,5.675203,3.123186
1.498000,5.681353,3.129044
1.498500,5.687490,3.134892
1.499000,5.693613,3.140731
1.499500,5.699722,3.146561
1.500000,5.705819,3.152381
1.500500,5.711901,3.158192
1.501000,5.717971,3.163994
1.501500,5.724027,3.169786
1.502000,5.730070,3.175569
1.502500,5.736099,3.181342
1.503000,5.742115,3.187107
1.503500,5.748118,3.192861
1.504000,5.754107,3.198607
1.504500,5.760083,3.204343
1.505000,5.766046,3.210070
1.505500,5.771995,3.215787
1.506000,5.777931,3.221495
1.506500,5.783853,3.227194
1.507000,5.789763,3.232883
1.507500,5.795658,3.238563
1.508000,5.801541,3.244233
1.508500,5.807410,3.249895
1.509000,5.813266,3.255546
1.509500,5.819108,3.261189
1.510000,5.824937,3.266822
1.510500,5.830753,3.272446
1.511000,5.836556,3.278060
1.511500,5.842345,3.283665
1.512000,5.848121,3.289261
1.512500,5.853883,3.294847
1.513000,5.859632,3.300424
1.513500,5.865368,3.305991
1.514000,5.871091,3.311550
1.514500,5.876800,3.317098
1.515000,5.882496,3.322638
1.515500,5.888179,3.328168
1.516000,5.893848,3.333688
1.516500,5.899504,3.339200
1.517000,5.905147,3.344702
1.517500,5.910776,3.350194
1.518000,5.916392,3.355678
1.518500,5.921995,3.361151
1.519000,5.927585,3.366616
1.519500,5.933161,3.372071
1.520000,5.938724,3.377517
1.520500,5.944274,3.382953
1.521000,5.949811,3.388380
1.521500,5.955334,3.393798
1.522000,5.960844,3.399206
1.522500,5.966341,3.404605
1.523000,5.971824,3.409995
1.523500,5.977295,3.415375
1.524000,5.982752,3.420746
1.524500,5.988195,3.426107
1.525000,5.993626,3.431459
1.525500,5.999043,3.436802
1.526000,6.004447,3.442135
1.526500,6.009838,3.447459
1.527000,6.015216,3.452774
1.527500,6.020580,3.458079
1.528000,6.025931,3.463375
1.528500,6.031269,3.468661
1.529000,6.036594,3.473938
1.529500,6.041905,3.479206
1.530000,6.047204,3.484465
1.530500,6.052489,3.489714
1.531000,6.057761,3.494953
1.531500,6.063019,3.500184
1.532000,6.068265,3.505405
1.532500,6.073497,3.510616
1.533000,6.078716,3.515818
1.533500,6.083922,3.521011
1.534000,6.089115,3.526195
1.534500,6.094295,3.531369
1.535000,6.099461,3.536534
1.535500,6.104614,3.541689
1.536000,6.109755,3.546835
1.536500,6.114881,3.551972
1.537000,6.119995,3.557099
1.537500,6.125096,3.562217
1.538000,6.130183,3.567326
1.538500,6.135258,3.572425
1.539000,6.140319,3.577515
1.539500,6.145367,3.582595
1.540000,6.150402,3.587667
1.540500,6.155424,3.592728
1.541000,6.160433,3.597781
1.541500,6.165428,3.602824
1.542000,6.170411,3.607858
1.542500,6.175380,3.612882
1.543000,6.180336,3.617897
1.543500,6.185279,3.622903
1.544000,6.190209,3.627899
1.544500,6.195126,3.632886
1.545000,6.200030,3.637864
1.545500,6.204921,3.642832
1.546000,6.209798,3.647791
1.546500,6.214663,3.652741
1.547000,6.219515,3.657681
1.547500,6.224353,3.662612
1.548000,6.229178,3.667533
1.548500,6.233991,3.672446
1.549000,6.238790,3.677349
1.549500,6.243576,3.682242
1.550000,6.248349,3.687126
1.550500,6.253109,3.692001
1.551000,6.257856,3.696867
1.551500,6.262590,3.701723
1.552000,6.267311,3.706569
1.552500,6.272019,3.711407
1.553000,6.276714,3.716235
1.553500,6.281396,3.721054
1.554000,6.286065,3.725863
1.554500,6.290721,3.730663
1.555000,6.295363,3.735454
1.555500,6.299993,3.740236
1.556000,6.304610,3.745008
1.556500,6.309214,3.749771
1.557000,6.313805,3.754524
1.557500,6.318383,3.759268
1.558000,6.322948,3.764003
1.558500,6.327499,3.768728
1.559000,6.332038,3.773445
1.559500,6.336564,3.778151
1.560000,6.341077,3.782849
1.560500,6.345577,3.787537
1.561000,6.350064,3.792216
1.561500,6.354538,3.796885
1.562000,6.359000,3.801546
1.562500,6.363448,3.806197
1.563000,6.367883,3.810838
1.563500,6.372305,3.815470
1.564000,6.376715,3.820093
1.564500,6.381111,3.824707
1.565000,6.385495,3.829311
1.565500,6.389865,3.833906
1.566000,6.394223,3.838492
1.566500,6.398568,3.843068
1.567000,6.402900,3.847635
1.567500,6.407219,3.852193
1.568000,6.411525,3.856742
1.568500,6.415818,3.861281
1.569000,6.420099,3.865811
1.569500,6.424366,3.870331
1.570000,6.428621,3.874842
1.570500,6.432863,3.879344
1.571000,6.437091,3.883837
1.571500,6.441308,3.888320
1.572000,6.445511,3.892794
1.572500,6.449701,3.897259
1.573000,6.453878,3.901715
1.573500,6.458043,3.906161
1.574000,6.462195,3.910598
1.574500,6.466334,3.915025
1.575000,6.470460,3.919444
1.575500,6.474573,3.923853
1.576000,6.478674,3.928252
1.576500,6.482762,3.932643
1.577000,6.486836,3.937024
1.577500,6.490899,3.941396
1.578000,6.494948,3.945759
1.578500,6.498984,3.950112
1.579000,6.503008,3.954456
1.579500,6.507019,3.958791
1.580000,6.511017,3.963116
1.580500,6.515003,3.967433
1.581000,6.518975,3.971740
1.581500,6.522935,3.976037
1.582000,6.526882,3.980326
1.582500,6.530817,3.984605
1.583000,6.534738,3.988875
1.583500,6.538647,3.993136
1.584000,6.542543,3.997387
1.584500,6.546427,4.001629
1.585000,6.550297,4.005862
1.585500,6.554155,4.010086
1.586000,6.558001,4.014300
1.586500,6.561833,4.018505
1.587000,6.565653,4.022701
1.587500,6.569460,4.026888
1.588000,6.573255,4.031065
1.588500,6.577037,4.035233
1.589000,6.580806,4.039392
1.589500,6.584562,4.043542
1.590000,6.588306,4.047683
1.590500,6.592037,4.051814
1.591000,6.595755,4.055936
1.591500,6.599461,4.060048
1.592000,6.603154,4.064152
1.592500,6.606835,4.068246
1.593000,6.610503,4.072331
1.593500,6.614158,4.076407
1.594000,6.617800,4.080474
1.594500,6.621430,4.084531
1.595000,6.625048,4.088579
1.595500,6.628652,4.092618
1.596000,6.632245,4.096648
1.596500,6.635824,4.100669
1.597000,6.639391,4.104680
1.597500,6.642945,4.108682
1.598000,6.646487,4.112675
1.598500,6.650016,4.116659
1.599000,6.653533,4.120633
1.599500,6.657037,4.124599
1.600000,6.660529,4.128555
1.600500,6.664007,4.132502
1.601000,6.667474,4.136439
1.601500,6.670928,4.140368
1.602000,6.674369,4.144287
1.602500,6.677798,4.148197
1.603000,6.681214,4.152098
1.603500,6.684618,4.155990
1.604000,6.688009,4.159873
1.604500,6.691388,4.163746
1.605000,6.694754,4.167610
1.605500,6.698108,4.171466
1.606000,6.701449,4.175311
1.606500,6.704778,4.179148
1.607000,6.708094,4.182976
1.607500,6.711398,4.186794
1.608000,6.714689,4.190603
1.608500,6.717968,4.194403
1.609000,6.721234,4.198194
1.609500,6.724488,4.201976
1.610000,6.727730,4.205749
1.610500,6.730959,4.209512
1.611000,6.734175,4.213266
1.611500,6.737379,4.217012
1.612000,6.740571,4.220748
1.612500,6.743751,4.224474
1.613000,6.746918,4.228192
1.613500,6.750072,4.231901
1.614000,6.753214,4.235600
1.614500,6.756344,4.239290
1.615000,6.759461,4.242972
1.615500,6.762566,4.246644
1.616000,6.765659,4.250307
1.616500,6.768739,4.253960
1.617000,6.771807,4.257605
1.617500,6.774863,4.261241
1.618000,6.777906,4.264867
1.618500,6.780937,4.268484
1.619000,6.783955,4.272093
1.619500,6.786961,4.275692
1.620000,6.789955,4.279282
1.620500,6.792937,4.282863
1.621000,6.795906,4.286435
1.621500,6.798863,4.289997
1.622000,6.801808,4.293551
1.622500,6.804740,4.297095
1.623000,6.807660,4.300631
1.623500,6.810568,4.304157
1.624000,6.813463,4.307674
1.624500,6.816346,4.311183
1.625000,6.819217,4.314682
1.625500,6.822076,4.318172
1.626000,6.824923,4.321653
1.626500,6.827757,4.325124
1.627000,6.830579,4.328587
1.627500,6.833389,4.332041
1.628000,6.836186,4.335486
1.628500,6.838971,4.338921
1.629000,6.841744,4.342348
1.629500,6.844505,4.345765
1.630000,6.847254,4.349174
1.630500,6.849991,4.352573
1.631000,6.852715,4.355963
1.631500,6.855427,4.359345
1.632000,6.858127,4.362717
1.632500,6.860815,4.366080
1.633000,6.863491,4.369434
1.633500,6.866154,4.372779
1.634000,6.868805,4.376116
1.634500,6.871445,4.379443
1.635000,6.874072,4.382761
1.635500,6.876687,4.386070
1.636000,6.879289,4.389370
1.636500,6.881880,4.392661
1.637000,6.884459,4.395943
1.637500,6.887025,4.399216
1.638000,6.889580,4.402480
1.638500,6.892122,4.405735
1.639000,6.894652,4.408981
1.639500,6.897171,4.412218
1.640000,6.899677,4.415446
1.640500,6.902171,4.418664
1.641000,6.904653,4.421874
1.641500,6.907123,4.425075
1.642000,6.909581,4.428267
1.642500,6.912026,4.431450
1.643000,6.914460,4.434625
1.643500,6.916882,4.437790
1.644000,6.919292,4.440946
1.644500,6.921690,4.444093
1.645000,6.924076,4.447231
1.645500,6.926450,4.450360
1.646000,6.928811,4.453480
1.646500,6.931161,4.456592
1.647000,6.933499,4.459694
1.647500,6.935825,4.462788
1.648000,6.938139,4.465872
1.648500,6.940441,4.468947
1.649000,6.942731,4.472014
1.649500,6.945009,4.475072
1.650000,6.947276,4.478120
1.650500,6.949530,4.481160
1.651000,6.951772,4.484191
1.651500,6.954003,4.487213
1.652000,6.956221,4.490226
1.652500,6.958428,4.493230
1.653000,6.960623,4.496225
1.653500,6.962806,4.499211
1.654000,6.964977,4.502189
1.654500,6.967136,4.505157
1.655000,6.969283,4.508116
1.655500,6.971418,4.511067
1.656000,6.973542,4.514009
1.656500,6.975654,4.516942
1.657000,6.977754,4.519866
1.657500,6.979842,4.522781
1.658000,6.981918,4.525687
1.658500,6.983983,4.528584
1.659000,6.986035,4.531473
1.659500,6.988076,4.534352
1.660000,6.990105,4.537223
1.660500,6.992123,4.540085
1.661000,6.994128,4.542938
1.661500,6.996122,4.545782
1.662000,6.998104,4.548617
1.662500,7.000074,4.551443
1.663000,7.002033,4.554261
1.663500,7.003979,4.557070
1.664000,7.005914,4.559869
1.664500,7.007838,4.562661
1.665000,7.009749,4.565443
1.665500,7.011649,4.568216
1.666000,7.013537,4.570981
1.666500,7.015414,4.573736
1.667000,7.017279,4.576483
1.667500,7.019132,4.579221
1.668000,7.020973,4.581951
1.668500,7.022803,4.584671
1.669000,7.024621,4.587383
1.669500,7.026427,4.590085
1.670000,7.028222,4.592780
1.670500,7.030005,4.595465
1.671000,7.031777,4.598141
1.671500,7.033537,4.600809
1.672000,7.035285,4.603468
1.672500,7.037022,4.606118
1.673000,7.038747,4.608759
1.673500,7.040460,4.611392
1.674000,7.042162,4.614016
1.674500,7.043853,4.616631
1.675000,7.045532,4.619237
1.675500,7.047199,4.621834
1.676000,7.048854,4.624423
1.676500,7.050499,4.627003
1.677000,7.052131,4.629574
1.677500,7.053752,4.632137
1.678000,7.055362,4.634691
1.678500,7.056960,4.637236
1.679000,7.058546,4.639772
1.679500,7.060121,4.642300
1.680000,7.061685,4.644818
1.680500,7.063237,4.647329
1.681000,7.064777,4.649830
1.681500,7.066306,4.652323
1.682000,7.067824,4.654807
1.682500,7.069330,4.657282
1.683000,7.070825,4.659749
1.683500,7.072308,4.662206
1.684000,7.073780,4.664656
1.684500,7.075240,4.667096
1.685000,7.076689,4.669528
1.685500,7.078127,4.671951
1.686000,7.079553,4.674366
