time(s),human_ankle_torque(Nm),exo_ankle_torque(Nm),ankle_gravity_torque(Nm)
2.961000,0.000000,-3.008694,-1.479932
2.961500,0.000000,-3.010782,-1.482219
2.962000,0.000000,-3.012863,-1.484502
2.962500,0.000000,-3.014937,-1.486780
2.963000,0.000000,-3.017004,-1.489053
2.963500,0.000000,-3.019064,-1.491321
2.964000,0.000000,-3.021117,-1.493584
2.964500,0.000000,-3.023163,-1.495842
2.965000,0.000000,-3.025202,-1.498095
2.965500,0.000000,-3.027233,-1.500343
2.966000,0.000000,-3.029258,-1.502587
2.966500,0.000000,-3.031276,-1.504825
2.967000,0.000000,-3.033287,-1.507059
2.967500,0.000000,-3.035291,-1.509287
2.968000,0.000000,-3.037288,-1.511511
2.968500,0.000000,-3.039278,-1.513730
2.969000,0.000000,-3.041261,-1.515943
2.969500,0.000000,-3.043237,-1.518152
2.970000,0.000000,-3.045206,-1.520356
2.970500,0.000000,-3.047168,-1.522555
2.971000,0.000000,-3.049123,-1.524750
2.971500,0.000000,-3.051071,-1.526939
2.972000,0.000000,-3.053012,-1.529123
2.972500,0.000000,-3.054946,-1.531303
2.973000,0.000000,-3.056873,-1.533477
2.973500,0.000000,-3.058793,-1.535647
2.974000,0.000000,-3.060707,-1.537812
2.974500,0.000000,-3.062613,-1.539971
2.975000,0.000000,-3.064512,-1.542126
2.975500,0.000000,-3.066405,-1.544276
2.976000,0.000000,-3.068290,-1.546421
2.976500,0.000000,-3.070169,-1.548562
2.977000,0.000000,-3.072040,-1.550697
2.977500,0.000000,-3.073905,-1.552827
2.978000,0.000000,-3.075763,-1.554953
2.978500,0.000000,-3.077614,-1.557073
2.979000,0.000000,-3.079458,-1.559189
2.979500,0.000000,-3.081295,-1.561300
2.980000,0.000000,-3.083125,-1.563406
2.980500,0.000000,-3.084948,-1.565507
2.981000,0.000000,-3.086764,-1.567603
2.981500,0.000000,-3.088573,-1.569694
2.982000,0.000000,-3.090376,-1.571781
2.982500,0.000000,-3.092171,-1.573862
2.983000,0.000000,-3.093960,-1.575939
2.983500,0.000000,-3.095742,-1.578010
2.984000,0.000000,-3.097517,-1.580077
2.984500,0.000000,-3.099285,-1.582139
2.985000,0.000000,-3.101046,-1.584196
2.985500,0.000000,-3.102800,-1.586248
2.986000,0.000000,-3.104547,-1.588295
2.986500,0.000000,-3.106288,-1.590338
2.987000,0.000000,-3.108021,-1.592375
2.987500,0.000000,-3.109748,-1.594408
2.988000,0.000000,-3.111468,-1.596436
2.988500,0.000000,-3.113181,-1.598459
2.989000,0.000000,-3.114887,-1.600477
2.989500,0.000000,-3.116587,-1.602490
2.990000,0.000000,-3.118279,-1.604498
2.990500,0.000000,-3.119965,-1.606502
2.991000,0.000000,-3.121644,-1.608500
2.991500,0.000000,-3.123315,-1.610494
2.992000,0.000000,-3.124981,-1.612483
2.992500,0.000000,-3.126639,-1.614466
2.993000,0.000000,-3.128290,-1.616446
2.993500,0.000000,-3.129935,-1.618420
2.994000,0.000000,-3.131573,-1.620389
2.994500,0.000000,-3.133204,-1.622354
2.995000,0.000000,-3.134828,-1.624313
2.995500,0.000000,-3.136445,-1.626268
2.996000,0.000000,-3.138056,-1.628218
2.996500,0.000000,-3.139660,-1.630163
2.997000,0.000000,-3.141257,-1.632103
2.997500,0.000000,-3.142847,-1.634039
2.998000,0.000000,-3.144430,-1.635969
2.998500,0.000000,-3.146007,-1.637895
2.999000,0.000000,-3.147577,-1.639816
2.999500,0.000000,-3.149140,-1.641732
3.000000,0.000000,-3.150696,-1.643643
3.000500,0.000000,-3.152245,-1.645549
3.001000,0.000000,-3.153788,-1.647450
3.001500,0.000000,-3.155324,-1.649347
3.002000,0.000000,-3.156853,-1.651239
3.002500,0.000000,-3.158375,-1.653126
3.003000,0.000000,-3.159891,-1.655008
3.003500,0.000000,-3.161400,-1.656885
3.004000,0.000000,-3.162902,-1.658757
3.004500,0.000000,-3.164398,-1.660625
3.005000,0.000000,-3.165886,-1.662488
3.005500,0.000000,-3.167368,-1.664346
3.006000,0.000000,-3.168843,-1.666199
3.006500,0.000000,-3.170312,-1.668047
3.007000,0.000000,-3.171773,-1.669890
3.007500,0.000000,-3.173228,-1.671729
3.008000,0.000000,-3.174677,-1.673563
3.008500,0.000000,-3.176118,-1.675392
3.009000,0.000000,-3.177553,-1.677216
3.009500,0.000000,-3.178981,-1.679035
3.010000,0.000000,-3.180403,-1.680850
3.010500,0.000000,-3.181817,-1.682659
3.011000,0.000000,-3.183225,-1.684464
3.011500,0.000000,-3.184627,-1.686264
3.012000,0.000000,-3.186021,-1.688060
3.012500,0.000000,-3.187409,-1.689850
3.013000,0.000000,-3.188790,-1.691636
3.013500,0.000000,-3.190165,-1.693417
3.014000,0.000000,-3.191533,-1.695193
3.014500,0.000000,-3.192894,-1.696964
3.015000,0.000000,-3.194249,-1.698730
3.015500,0.000000,-3.195597,-1.700492
3.016000,0.000000,-3.196938,-1.702249
3.016500,0.000000,-3.198272,-1.704001
3.017000,0.000000,-3.199600,-1.705748
3.017500,0.000000,-3.200922,-1.707490
3.018000,0.000000,-3.202236,-1.709228
3.018500,0.000000,-3.203544,-1.710961
3.019000,0.000000,-3.204846,-1.712689
3.019500,0.000000,-3.206140,-1.714412
3.020000,0.000000,-3.207428,-1.716131
3.020500,0.000000,-3.208710,-1.717844
3.021000,0.000000,-3.209985,-1.719553
3.021500,0.000000,-3.211253,-1.721257
3.022000,0.000000,-3.212514,-1.722957
3.022500,0.000000,-3.213769,-1.724651
3.023000,0.000000,-3.215018,-1.726341
3.023500,0.000000,-3.216259,-1.728026
3.024000,0.000000,-3.217495,-1.729706
3.024500,0.000000,-3.218723,-1.731382
3.025000,0.000000,-3.219945,-1.733053
3.025500,0.000000,-3.221160,-1.734718
3.026000,0.000000,-3.222369,-1.736380
3.026500,0.000000,-3.223571,-1.738036
3.027000,0.000000,-3.224767,-1.739688
3.027500,0.000000,-3.225956,-1.741335
3.028000,0.000000,-3.227139,-1.742977
3.028500,0.000000,-3.228315,-1.744614
3.029000,0.000000,-3.229484,-1.746247
3.029500,0.000000,-3.230647,-1.747874
3.030000,0.000000,-3.231803,-1.749498
3.030500,0.000000,-3.232953,-1.751116
3.031000,0.000000,-3.234096,-1.752729
3.031500,0.000000,-3.235232,-1.754338
3.032000,0.000000,-3.236362,-1.755942
3.032500,0.000000,-3.237486,-1.757542
3.033000,0.000000,-3.238603,-1.759136
3.033500,0.000000,-3.239713,-1.760726
3.034000,0.000000,-3.240817,-1.762311
3.034500,0.000000,-3.241915,-1.763892
3.035000,0.000000,-3.243006,-1.765467
3.035500,0.000000,-3.244090,-1.767038
3.036000,0.000000,-3.245168,-1.768604
3.036500,0.000000,-3.246239,-1.770166
3.037000,0.000000,-3.247304,-1.771722
3.037500,0.000000,-3.248363,-1.773274
3.038000,0.000000,-3.249415,-1.774822
3.038500,0.000000,-3.250460,-1.776364
3.039000,0.000000,-3.251499,-1.777902
3.039500,0.000000,-3.252532,-1.779435
3.040000,0.000000,-3.253558,-1.780964
3.040500,0.000000,-3.254577,-1.782487
3.041000,0.000000,-3.255590,-1.784006
3.041500,0.000000,-3.256597,-1.785520
3.042000,0.000000,-3.257597,-1.787030
3.042500,0.000000,-3.258591,-1.788535
3.043000,0.000000,-3.259578,-1.790035
3.043500,0.000000,-3.260559,-1.791530
3.044000,0.000000,-3.261533,-1.793021
3.044500,0.000000,-3.262501,-1.794507
3.045000,0.000000,-3.263462,-1.795988
3.045500,0.000000,-3.264417,-1.797465
3.046000,0.000000,-3.265366,-1.798936
3.046500,0.000000,-3.266308,-1.800404
3.047000,0.000000,-3.267244,-1.801866
3.047500,0.000000,-3.268173,-1.803324
3.048000,0.000000,-3.269096,-1.804777
3.048500,0.000000,-3.270013,-1.806225
3.049000,0.000000,-3.270923,-1.807669
3.049500,0.000000,-3.271827,-1.809108
3.050000,0.000000,-3.272724,-1.810543
3.050500,0.000000,-3.273615,-1.811972
3.051000,0.000000,-3.274500,-1.813397
3.051500,0.000000,-3.275378,-1.814818
3.052000,0.000000,-3.276250,-1.816233
3.052500,0.000000,-3.277115,-1.817644
3.053000,0.000000,-3.277974,-1.819051
3.053500,0.000000,-3.278827,-1.820452
3.054000,0.000000,-3.279674,-1.821849
3.054500,0.000000,-3.280514,-1.823242
3.055000,0.000000,-3.281347,-1.824629
3.055500,0.000000,-3.282175,-1.826012
3.056000,0.000000,-3.282996,-1.827391
3.056500,0.000000,-3.283810,-1.828764
3.057000,0.000000,-3.284619,-1.830133
3.057500,0.000000,-3.285421,-1.831498
3.058000,0.000000,-3.286216,-1.832857
3.058500,0.000000,-3.287006,-1.834213
3.059000,0.000000,-3.287789,-1.835563
3.059500,0.000000,-3.288566,-1.836909
3.060000,0.000000,-3.289336,-1.838250
3.060500,0.000000,-3.290100,-1.839586
3.061000,0.000000,-3.290858,-1.840918
3.061500,0.000000,-3.291609,-1.842245
3.062000,0.000000,-3.292355,-1.843568
3.062500,0.000000,-3.293094,-1.844886
3.063000,0.000000,-3.293826,-1.846199
3.063500,0.000000,-3.294553,-1.847508
3.064000,0.000000,-3.295273,-1.848812
3.064500,0.000000,-3.295987,-1.850112
3.065000,0.000000,-3.296694,-1.851406
3.065500,0.000000,-3.297396,-1.852697
3.066000,0.000000,-3.298091,-1.853982
3.066500,0.000000,-3.298780,-1.855263
3.067000,0.000000,-3.299462,-1.856540
3.067500,0.000000,-3.300139,-1.857811
3.068000,0.000000,-3.300809,-1.859078
3.068500,0.000000,-3.301472,-1.860341
3.069000,0.000000,-3.302130,-1.861599
3.069500,0.000000,-3.302782,-1.862852
3.070000,0.000000,-3.303427,-1.864101
3.070500,0.000000,-3.304066,-1.865345
3.071000,0.000000,-3.304699,-1.866585
3.071500,0.000000,-3.305325,-1.867819
3.072000,0.000000,-3.305945,-1.869050
3.072500,0.000000,-3.306560,-1.870276
3.073000,0.000000,-3.307168,-1.871497
3.073500,0.000000,-3.307769,-1.872713
3.074000,0.000000,-3.308365,-1.873925
3.074500,0.000000,-3.308954,-1.875133
3.075000,0.000000,-3.309538,-1.876335
3.075500,0.000000,-3.310115,-1.877534
3.076000,0.000000,-3.310686,-1.878727
3.076500,0.000000,-3.311250,-1.879916
3.077000,0.000000,-3.311809,-1.881101
3.077500,0.000000,-3.312361,-1.882281
3.078000,0.000000,-3.312908,-1.883456
3.078500,0.000000,-3.313448,-1.884627
3.079000,0.000000,-3.313982,-1.885793
3.079500,0.000000,-3.314510,-1.886955
3.080000,0.000000,-3.315031,-1.888112
3.080500,0.000000,-3.315547,-1.889265
3.081000,0.000000,-3.316057,-1.890413
3.081500,0.000000,-3.316560,-1.891556
3.082000,0.000000,-3.317057,-1.892695
3.082500,0.000000,-3.317548,-1.893830
3.083000,0.000000,-3.318033,-1.894960
3.083500,0.000000,-3.318512,-1.896085
3.084000,0.000000,-3.318985,-1.897206
3.084500,0.000000,-3.319452,-1.898322
3.085000,0.000000,-3.319913,-1.899433
3.085500,0.000000,-3.320367,-1.900541
3.086000,0.000000,-3.320816,-1.901643
3.086500,0.000000,-3.321258,-1.902741
3.087000,0.000000,-3.321695,-1.903835
3.087500,0.000000,-3.322125,-1.904924
3.088000,0.000000,-3.322549,-1.906008
3.088500,0.000000,-3.322968,-1.907088
3.089000,0.000000,-3.323380,-1.908164
3.089500,0.000000,-3.323786,-1.909235
3.090000,0.000000,-3.324186,-1.910301
3.090500,0.000000,-3.324580,-1.911363
3.091000,0.000000,-3.324968,-1.912421
3.091500,0.000000,-3.325350,-1.913474
3.092000,0.000000,-3.325726,-1.914522
3.092500,0.000000,-3.326096,-1.915566
3.093000,0.000000,-3.326460,-1.916605
3.093500,0.000000,-3.326818,-1.917640
3.094000,0.000000,-3.327170,-1.918671
3.094500,0.000000,-3.327516,-1.919697
3.095000,0.000000,-3.327856,-1.920718
3.095500,0.000000,-3.328190,-1.921735
3.096000,0.000000,-3.328518,-1.922748
3.096500,0.000000,-3.328840,-1.923756
3.097000,0.000000,-3.329156,-1.924759
3.097500,0.000000,-3.329466,-1.925758
3.098000,0.000000,-3.329770,-1.926753
3.098500,0.000000,-3.330068,-1.927743
3.099000,0.000000,-3.330360,-1.928728
3.099500,0.000000,-3.330646,-1.929710
3.100000,0.000000,-3.330927,-1.930686
3.100500,0.000000,-3.331201,-1.931659
3.101000,0.000000,-3.331469,-1.932626
3.101500,0.000000,-3.331732,-1.933590
3.102000,0.000000,-3.331988,-1.934548
3.102500,0.000000,-3.332239,-1.935503
3.103000,0.000000,-3.332484,-1.936453
3.103500,0.000000,-3.332722,-1.937398
3.104000,0.000000,-3.332955,-1.938339
3.104500,0.000000,-3.333182,-1.939276
3.105000,0.000000,-3.333403,-1.940208
3.105500,0.000000,-3.333619,-1.941136
3.106000,0.000000,-3.333828,-1.942059
3.106500,0.000000,-3.334031,-1.942978
3.107000,0.000000,-3.334229,-1.943892
3.107500,0.000000,-3.334420,-1.944802
3.108000,0.000000,-3.334606,-1.945708
3.108500,0.000000,-3.334786,-1.946609
3.109000,0.000000,-3.334960,-1.947506
3.109500,0.000000,-3.335128,-1.948398
3.110000,0.000000,-3.335291,-1.949286
3.110500,0.000000,-3.335447,-1.950170
3.111000,0.000000,-3.335598,-1.951049
3.111500,0.000000,-3.335743,-1.951923
3.112000,0.000000,-3.335882,-1.952794
3.112500,0.000000,-3.336015,-1.953659
3.113000,0.000000,-3.336142,-1.954521
3.113500,0.000000,-3.336264,-1.955378
3.114000,0.000000,-3.336380,-1.956230
3.114500,0.000000,-3.336490,-1.957079
3.115000,0.000000,-3.336594,-1.957923
3.115500,0.000000,-3.336692,-1.958762
3.116000,0.000000,-3.336785,-1.959597
3.116500,0.000000,-3.336871,-1.960428
3.117000,0.000000,-3.336952,-1.961254
3.117500,0.000000,-3.337027,-1.962076
3.118000,0.000000,-3.337097,-1.962894
3.118500,0.000000,-3.337160,-1.963707
3.119000,0.000000,-3.337218,-1.964516
3.119500,0.000000,-3.337270,-1.965320
3.120000,0.000000,-3.337317,-1.966120
3.120500,0.000000,-3.337357,-1.966916
3.121000,0.000000,-3.337392,-1.967707
3.121500,0.000000,-3.337421,-1.968494
3.122000,0.000000,-3.337445,-1.969277
3.122500,0.000000,-3.337462,-1.970055
3.123000,0.000000,-3.337474,-1.970829
3.123500,0.000000,-3.337481,-1.971599
3.124000,0.000000,-3.337481,-1.972364
3.124500,0.000000,-3.337476,-1.973125
3.125000,0.000000,-3.337465,-1.973881
3.125500,0.000000,-3.337448,-1.974634
3.126000,0.000000,-3.337426,-1.975382
3.126500,0.000000,-3.337398,-1.976125
3.127000,0.000000,-3.337365,-1.976864
3.127500,0.000000,-3.337325,-1.977599
3.128000,0.000000,-3.337280,-1.978330
3.128500,0.000000,-3.337229,-1.979056
3.129000,0.000000,-3.337173,-1.979778
3.129500,0.000000,-3.337111,-1.980496
3.130000,0.000000,-3.337043,-1.981209
3.130500,0.000000,-3.336970,-1.981918
3.131000,0.000000,-3.336891,-1.982623
3.131500,0.000000,-3.336807,-1.983323
3.132000,0.000000,-3.336716,-1.984019
3.132500,0.000000,-3.336620,-1.984711
3.133000,0.000000,-3.336519,-1.985399
3.133500,0.000000,-3.336412,-1.986082
3.134000,0.000000,-3.336299,-1.986761
3.134500,0.000000,-3.336181,-1.987435
3.135000,0.000000,-3.336057,-1.988106
3.135500,0.000000,-3.335927,-1.988772
3.136000,0.000000,-3.335792,-1.989433
3.136500,0.000000,-3.335651,-1.990091
3.137000,0.000000,-3.335505,-1.990744
3.137500,0.000000,-3.335353,-1.991393
3.138000,0.000000,-3.335196,-1.992038
3.138500,0.000000,-3.335033,-1.992678
3.139000,0.000000,-3.334864,-1.993314
3.139500,0.000000,-3.334690,-1.993946
3.140000,0.000000,-3.334510,-1.994574
3.140500,0.000000,-3.334325,-1.995197
3.141000,0.000000,-3.334134,-1.995816
3.141500,0.000000,-3.333938,-1.996431
3.142000,0.000000,-3.333736,-1.997042
3.142500,0.000000,-3.333528,-1.997648
3.143000,0.000000,-3.333316,-1.998250
3.143500,0.000000,-3.333097,-1.998848
3.144000,0.000000,-3.332873,-1.999441
3.144500,0.000000,-3.332644,-2.000031
3.145000,0.000000,-3.332409,-2.000616
3.145500,0.000000,-3.332168,-2.001197
3.146000,0.000000,-3.331922,-2.001774
3.146500,0.000000,-3.331671,-2.002346
3.147000,0.000000,-3.331414,-2.002914
3.147500,0.000000,-3.331151,-2.003479
3.148000,0.000000,-3.330883,-2.004038
3.148500,0.000000,-3.330610,-2.004594
3.149000,0.000000,-3.330331,-2.005145
3.149500,0.000000,-3.330047,-2.005693
3.150000,0.000000,-3.329757,-2.006236
3.150500,0.000000,-3.329462,-2.006774
3.151000,0.000000,-3.329161,-2.007309
3.151500,0.000000,-3.328855,-2.007839
3.152000,0.000000,-3.328544,-2.008366
3.152500,0.000000,-3.328227,-2.008888
3.153000,0.000000,-3.327905,-2.009405
3.153500,0.000000,-3.327577,-2.009919
3.154000,0.000000,-3.327244,-2.010429
3.154500,0.000000,-3.326905,-2.010934
3.155000,0.000000,-3.326561,-2.011435
3.155500,0.000000,-3.326212,-2.011932
3.156000,0.000000,-3.325857,-2.012425
3.156500,0.000000,-3.325497,-2.012913
3.157000,0.000000,-3.325131,-2.013398
3.157500,0.000000,-3.324760,-2.013878
3.158000,0.000000,-3.324384,-2.014354
3.158500,0.000000,-3.324003,-2.014826
3.159000,0.000000,-3.323616,-2.015294
3.159500,0.000000,-3.323223,-2.015758
3.160000,0.000000,-3.322826,-2.016217
3.160500,0.000000,-3.322423,-2.016673
3.161000,0.000000,-3.322014,-2.017124
3.161500,0.000000,-3.321600,-2.017571
3.162000,0.000000,-3.321181,-2.018014
3.162500,0.000000,-3.320757,-2.018453
3.163000,0.000000,-3.320327,-2.018887
3.163500,0.000000,-3.319892,-2.019318
3.164000,0.000000,-3.319452,-2.019744
3.164500,0.000000,-3.319006,-2.020167
3.165000,0.000000,-3.318556,-2.020585
3.165500,0.000000,-3.318099,-2.020999
3.166000,0.000000,-3.317638,-2.021409
3.166500,0.000000,-3.317171,-2.021815
3.167000,0.000000,-3.316699,-2.022217
3.167500,0.000000,-3.316222,-2.022614
3.168000,0.000000,-3.315739,-2.023008
3.168500,0.000000,-3.315251,-2.023398
3.169000,0.000000,-3.314758,-2.023783
3.169500,0.000000,-3.314260,-2.024164
3.170000,0.000000,-3.313756,-2.024541
3.170500,0.000000,-3.313248,-2.024915
3.171000,0.000000,-3.312734,-2.025284
3.171500,0.000000,-3.312214,-2.025649
3.172000,0.000000,-3.311690,-2.026009
3.172500,0.000000,-3.311160,-2.026366
3.173000,0.000000,-3.310625,-2.026719
3.173500,0.000000,-3.310085,-2.027068
3.174000,0.000000,-3.309540,-2.027412
3.174500,0.000000,-3.308989,-2.027753
3.175000,0.000000,-3.308433,-2.028089
3.175500,0.000000,-3.307872,-2.028422
3.176000,0.000000,-3.307306,-2.028750
3.176500,0.000000,-3.306735,-2.029074
3.177000,0.000000,-3.306159,-2.029395
3.177500,0.000000,-3.305577,-2.029711
3.178000,0.000000,-3.304990,-2.030023
3.178500,0.000000,-3.304398,-2.030331
3.179000,0.000000,-3.303801,-2.030636
3.179500,0.000000,-3.303199,-2.030936
3.180000,0.000000,-3.302592,-2.031232
3.180500,0.000000,-3.301979,-2.031524
3.181000,0.000000,-3.301362,-2.031812
3.181500,0.000000,-3.300739,-2.032096
3.182000,0.000000,-3.300111,-2.032376
3.182500,0.000000,-3.299478,-2.032652
3.183000,0.000000,-3.298840,-2.032924
3.183500,0.000000,-3.298197,-2.033192
3.184000,0.000000,-3.297549,-2.033456
3.184500,0.000000,-3.296895,-2.033716
3.185000,0.000000,-3.296237,-2.033972
3.185500,0.000000,-3.295573,-2.034224
3.186000,0.000000,-3.294905,-2.034472
3.186500,0.000000,-3.294231,-2.034716
3.187000,0.000000,-3.293552,-2.034956
3.187500,0.000000,-3.292869,-2.035192
3.188000,0.000000,-3.292180,-2.035424
3.188500,0.000000,-3.291486,-2.035652
3.189000,0.000000,-3.290787,-2.035876
3.189500,0.000000,-3.290083,-2.036096
3.190000,0.000000,-3.289374,-2.036312
3.190500,0.000000,-3.288660,-2.036524
3.191000,0.000000,-3.287941,-2.036733
3.191500,0.000000,-3.287217,-2.036937
3.192000,0.000000,-3.286488,-2.037137
3.192500,0.000000,-3.285754,-2.037333
3.193000,0.000000,-3.285015,-2.037526
3.193500,0.000000,-3.284271,-2.037714
3.194000,0.000000,-3.283522,-2.037899
3.194500,0.000000,-3.282768,-2.038080
3.195000,0.000000,-3.282009,-2.038256
3.195500,0.000000,-3.281245,-2.038429
3.196000,0.000000,-3.280476,-2.038598
3.196500,0.000000,-3.279702,-2.038763
3.197000,0.000000,-3.278923,-2.038924
3.197500,0.000000,-3.278139,-2.039081
3.198000,0.000000,-3.277351,-2.039234
3.198500,0.000000,-3.276557,-2.039383
3.199000,0.000000,-3.275758,-2.039528
3.199500,0.000000,-3.274955,-2.039670
3.200000,0.000000,-3.274146,-2.039807
3.200500,0.000000,-3.273333,-2.039941
3.201000,0.000000,-3.272515,-2.040070
3.201500,0.000000,-3.271692,-2.040196
3.202000,0.000000,-3.270863,-2.040318
3.202500,0.000000,-3.270030,-2.040436
3.203000,0.000000,-3.269193,-2.040550
3.203500,0.000000,-3.268350,-2.040661
3.204000,0.000000,-3.267502,-2.040767
3.204500,0.000000,-3.266650,-2.040869
3.205000,0.000000,-3.265792,-2.040968
3.205500,0.000000,-3.264930,-2.041063
3.206000,0.000000,-3.264063,-2.041154
3.206500,0.000000,-3.263191,-2.041241
3.207000,0.000000,-3.262314,-2.041324
3.207500,0.000000,-3.261433,-2.041403
3.208000,0.000000,-3.260546,-2.041479
3.208500,0.000000,-3.259655,-2.041550
3.209000,0.000000,-3.258759,-2.041618
3.209500,0.000000,-3.257858,-2.041682
3.210000,0.000000,-3.256952,-2.041742
3.210500,0.000000,-3.256041,-2.041798
3.211000,0.000000,-3.255126,-2.041851
3.211500,0.000000,-3.254206,-2.041899
3.212000,0.000000,-3.253281,-2.041944
3.212500,0.000000,-3.252351,-2.041985
3.213000,0.000000,-3.251417,-2.042022
3.213500,0.000000,-3.250477,-2.042055
3.214000,0.000000,-3.249533,-2.042085
3.214500,0.000000,-3.248585,-2.042110
3.215000,0.000000,-3.247631,-2.042132
3.215500,0.000000,-3.246673,-2.042150
3.216000,0.000000,-3.245710,-2.042165
3.216500,0.000000,-3.244742,-2.042175
3.217000,0.000000,-3.243769,-2.042182
3.217500,0.000000,-3.242792,-2.042185
3.218000,0.000000,-3.241810,-2.042184
3.218500,0.000000,-3.240823,-2.042179
3.219000,0.000000,-3.239832,-2.042170
3.219500,0.000000,-3.238836,-2.042158
3.220000,0.000000,-3.237835,-2.042142
3.220500,0.000000,-3.236829,-2.042122
3.221000,0.000000,-3.235819,-2.042099
3.221500,0.000000,-3.234804,-2.042071
3.222000,0.000000,-3.233784,-2.042040
3.222500,0.000000,-3.232760,-2.042006
3.223000,0.000000,-3.231731,-2.041967
3.223500,0.000000,-3.230698,-2.041925
3.224000,0.000000,-3.229659,-2.041878
3.224500,0.000000,-3.228616,-2.041829
3.225000,0.000000,-3.227569,-2.041775
3.225500,0.000000,-3.226517,-2.041718
3.226000,0.000000,-3.225460,-2.041657
3.226500,0.000000,-3.224398,-2.041592
3.227000,0.000000,-3.223332,-2.041523
3.227500,0.000000,-3.222261,-2.041451
3.228000,0.000000,-3.221186,-2.041375
3.228500,0.000000,-3.220106,-2.041295
3.229000,0.000000,-3.219022,-2.041212
3.229500,0.000000,-3.217933,-2.041125
3.230000,0.000000,-3.216839,-2.041034
3.230500,0.000000,-3.215741,-2.040939
3.231000,0.000000,-3.214638,-2.040841
3.231500,0.000000,-3.213530,-2.040739
3.232000,0.000000,-3.212418,-2.040633
3.232500,0.000000,-3.211302,-2.040524
3.233000,0.000000,-3.210180,-2.040411
3.233500,0.000000,-3.209055,-2.040294
3.234000,0.000000,-3.207924,-2.040174
