time(s),hip_angle(deg),hip_velocity(deg/s)
5.657500,-0.008627,0.033891
5.658000,-0.008610,0.033830
5.658500,-0.008593,0.033769
5.659000,-0.008576,0.033707
5.659500,-0.008559,0.033646
5.660000,-0.008542,0.033585
5.660500,-0.008526,0.033523
5.661000,-0.008509,0.033462
5.661500,-0.008492,0.033401
5.662000,-0.008476,0.033339
5.662500,-0.008459,0.033278
5.663000,-0.008442,0.033217
5.663500,-0.008426,0.033155
5.664000,-0.008409,0.033094
5.664500,-0.008393,0.033033
5.665000,-0.008376,0.032971
5.665500,-0.008360,0.032910
5.666000,-0.008343,0.032849
5.666500,-0.008327,0.032788
5.667000,-0.008311,0.032726
5.667500,-0.008294,0.032665
5.668000,-0.008278,0.032604
5.668500,-0.008262,0.032542
5.669000,-0.008245,0.032481
5.669500,-0.008229,0.032420
5.670000,-0.008213,0.032359
5.670500,-0.008197,0.032297
5.671000,-0.008181,0.032236
5.671500,-0.008165,0.032175
5.672000,-0.008149,0.032114
5.672500,-0.008133,0.032052
5.673000,-0.008117,0.031991
5.673500,-0.008101,0.031930
5.674000,-0.008085,0.031869
5.674500,-0.008069,0.031808
5.675000,-0.008053,0.031746
5.675500,-0.008037,0.031685
5.676000,-0.008021,0.031624
5.676500,-0.008005,0.031563
5.677000,-0.007990,0.031502
5.677500,-0.007974,0.031441
5.678000,-0.007958,0.031379
5.678500,-0.007943,0.031318
5.679000,-0.007927,0.031257
5.679500,-0.007911,0.031196
5.680000,-0.007896,0.031135
5.680500,-0.007880,0.031074
5.681000,-0.007865,0.031012
5.681500,-0.007849,0.030951
5.682000,-0.007834,0.030890
5.682500,-0.007818,0.030829
5.683000,-0.007803,0.030768
5.683500,-0.007788,0.030707
5.684000,-0.007772,0.030646
5.684500,-0.007757,0.030585
5.685000,-0.007742,0.030524
5.685500,-0.007727,0.030463
5.686000,-0.007711,0.030402
5.686500,-0.007696,0.030341
5.687000,-0.007681,0.030280
5.687500,-0.007666,0.030218
5.688000,-0.007651,0.030157
5.688500,-0.007636,0.030096
5.689000,-0.007621,0.030035
5.689500,-0.007606,0.029974
5.690000,-0.007591,0.029913
5.690500,-0.007576,0.029852
5.691000,-0.007561,0.029791
5.691500,-0.007546,0.029731
5.692000,-0.007531,0.029670
5.692500,-0.007517,0.029609
5.693000,-0.007502,0.029548
5.693500,-0.007487,0.029487
5.694000,-0.007472,0.029426
5.694500,-0.007458,0.029365
5.695000,-0.007443,0.029304
5.695500,-0.007428,0.029243
5.696000,-0.007414,0.029182
5.696500,-0.007399,0.029121
5.697000,-0.007385,0.029060
5.697500,-0.007370,0.029000
5.698000,-0.007356,0.028939
5.698500,-0.007341,0.028878
5.699000,-0.007327,0.028817
5.699500,-0.007313,0.028756
5.700000,-0.007298,0.028695
5.700500,-0.007284,0.028635
5.701000,-0.007270,0.028574
5.701500,-0.007255,0.028513
5.702000,-0.007241,0.028452
5.702500,-0.007227,0.028392
5.703000,-0.007213,0.028331
5.703500,-0.007199,0.028270
5.704000,-0.007185,0.028209
5.704500,-0.007170,0.028149
5.705000,-0.007156,0.028088
5.705500,-0.007142,0.028027
5.706000,-0.007128,0.027966
5.706500,-0.007114,0.027906
5.707000,-0.007101,0.027845
5.707500,-0.007087,0.027784
5.708000,-0.007073,0.027724
5.708500,-0.007059,0.027663
5.709000,-0.007045,0.027603
5.709500,-0.007031,0.027542
5.710000,-0.007018,0.027481
5.710500,-0.007004,0.027421
5.711000,-0.006990,0.027360
5.711500,-0.006977,0.027300
5.712000,-0.006963,0.027239
5.712500,-0.006949,0.027179
5.713000,-0.006936,0.027118
5.713500,-0.006922,0.027058
5.714000,-0.006909,0.026997
5.714500,-0.006895,0.026937
5.715000,-0.006882,0.026876
5.715500,-0.006868,0.026816
5.716000,-0.006855,0.026755
5.716500,-0.006842,0.026695
5.717000,-0.006828,0.026634
5.717500,-0.006815,0.026574
5.718000,-0.006802,0.026513
5.718500,-0.006789,0.026453
5.719000,-0.006775,0.026393
5.719500,-0.006762,0.026332
5.720000,-0.006749,0.026272
5.720500,-0.006736,0.026212
5.721000,-0.006723,0.026151
5.721500,-0.006710,0.026091
5.722000,-0.006697,0.026031
5.722500,-0.006684,0.025970
5.723000,-0.006671,0.025910
5.723500,-0.006658,0.025850
5.724000,-0.006645,0.025790
5.724500,-0.006632,0.025729
5.725000,-0.006619,0.025669
5.725500,-0.006607,0.025609
5.726000,-0.006594,0.025549
5.726500,-0.006581,0.025489
5.727000,-0.006568,0.025428
5.727500,-0.006556,0.025368
5.728000,-0.006543,0.025308
5.728500,-0.006530,0.025248
5.729000,-0.006518,0.025188
5.729500,-0.006505,0.025128
5.730000,-0.006493,0.025068
5.730500,-0.006480,0.025008
5.731000,-0.006468,0.024948
5.731500,-0.006455,0.024888
5.732000,-0.006443,0.024828
5.732500,-0.006431,0.024768
5.733000,-0.006418,0.024708
5.733500,-0.006406,0.024648
5.734000,-0.006394,0.024588
5.734500,-0.006381,0.024528
5.735000,-0.006369,0.024468
5.735500,-0.006357,0.024408
5.736000,-0.006345,0.024348
5.736500,-0.006333,0.024288
5.737000,-0.006320,0.024228
5.737500,-0.006308,0.024168
5.738000,-0.006296,0.024109
5.738500,-0.006284,0.024049
5.739000,-0.006272,0.023989
5.739500,-0.006260,0.023929
5.740000,-0.006248,0.023869
5.740500,-0.006236,0.023810
5.741000,-0.006225,0.023750
5.741500,-0.006213,0.023690
5.742000,-0.006201,0.023631
5.742500,-0.006189,0.023571
5.743000,-0.006177,0.023511
5.743500,-0.006166,0.023451
5.744000,-0.006154,0.023392
5.744500,-0.006142,0.023332
5.745000,-0.006131,0.023273
5.745500,-0.006119,0.023213
5.746000,-0.006108,0.023153
5.746500,-0.006096,0.023094
5.747000,-0.006084,0.023034
5.747500,-0.006073,0.022975
5.748000,-0.006061,0.022915
5.748500,-0.006050,0.022856
5.749000,-0.006039,0.022796
5.749500,-0.006027,0.022737
5.750000,-0.006016,0.022678
5.750500,-0.006005,0.022618
5.751000,-0.005993,0.022559
5.751500,-0.005982,0.022499
5.752000,-0.005971,0.022440
5.752500,-0.005960,0.022381
5.753000,-0.005949,0.022321
5.753500,-0.005937,0.022262
5.754000,-0.005926,0.022203
5.754500,-0.005915,0.022143
5.755000,-0.005904,0.022084
5.755500,-0.005893,0.022025
5.756000,-0.005882,0.021966
5.756500,-0.005871,0.021907
5.757000,-0.005860,0.021847
5.757500,-0.005849,0.021788
5.758000,-0.005839,0.021729
5.758500,-0.005828,0.021670
5.759000,-0.005817,0.021611
5.759500,-0.005806,0.021552
5.760000,-0.005795,0.021493
5.760500,-0.005785,0.021434
5.761000,-0.005774,0.021375
5.761500,-0.005763,0.021316
5.762000,-0.005753,0.021257
5.762500,-0.005742,0.021198
5.763000,-0.005732,0.021139
5.763500,-0.005721,0.021080
5.764000,-0.005711,0.021021
5.764500,-0.005700,0.020962
5.765000,-0.005690,0.020903
5.765500,-0.005679,0.020844
5.766000,-0.005669,0.020785
5.766500,-0.005658,0.020727
5.767000,-0.005648,0.020668
5.767500,-0.005638,0.020609
5.768000,-0.005627,0.020550
5.768500,-0.005617,0.020492
5.769000,-0.005607,0.020433
5.769500,-0.005597,0.020374
5.770000,-0.005587,0.020316
5.770500,-0.005577,0.020257
5.771000,-0.005566,0.020198
5.771500,-0.005556,0.020140
5.772000,-0.005546,0.020081
5.772500,-0.005536,0.020022
5.773000,-0.005526,0.019964
5.773500,-0.005516,0.019905
5.774000,-0.005506,0.019847
5.774500,-0.005497,0.019788
5.775000,-0.005487,0.019730
5.775500,-0.005477,0.019672
5.776000,-0.005467,0.019613
5.776500,-0.005457,0.019555
5.777000,-0.005448,0.019496
5.777500,-0.005438,0.019438
5.778000,-0.005428,0.019380
5.778500,-0.005418,0.019321
5.779000,-0.005409,0.019263
5.779500,-0.005399,0.019205
5.780000,-0.005390,0.019147
5.780500,-0.005380,0.019088
5.781000,-0.005371,0.019030
5.781500,-0.005361,0.018972
5.782000,-0.005352,0.018914
5.782500,-0.005342,0.018856
5.783000,-0.005333,0.018798
5.783500,-0.005323,0.018739
5.784000,-0.005314,0.018681
5.784500,-0.005305,0.018623
5.785000,-0.005296,0.018565
5.785500,-0.005286,0.018507
5.786000,-0.005277,0.018449
5.786500,-0.005268,0.018391
5.787000,-0.005259,0.018333
5.787500,-0.005250,0.018276
5.788000,-0.005240,0.018218
5.788500,-0.005231,0.018160
5.789000,-0.005222,0.018102
5.789500,-0.005213,0.018044
5.790000,-0.005204,0.017986
5.790500,-0.005195,0.017929
5.791000,-0.005186,0.017871
5.791500,-0.005177,0.017813
5.792000,-0.005169,0.017755
5.792500,-0.005160,0.017698
5.793000,-0.005151,0.017640
5.793500,-0.005142,0.017582
5.794000,-0.005133,0.017525
5.794500,-0.005125,0.017467
5.795000,-0.005116,0.017410
5.795500,-0.005107,0.017352
5.796000,-0.005099,0.017295
5.796500,-0.005090,0.017237
5.797000,-0.005081,0.017180
5.797500,-0.005073,0.017122
5.798000,-0.005064,0.017065
5.798500,-0.005056,0.017007
5.799000,-0.005047,0.016950
5.799500,-0.005039,0.016893
5.800000,-0.005030,0.016835
5.800500,-0.005022,0.016778
5.801000,-0.005014,0.016721
5.801500,-0.005005,0.016664
5.802000,-0.004997,0.016606
5.802500,-0.004989,0.016549
5.803000,-0.004981,0.016492
5.803500,-0.004972,0.016435
5.804000,-0.004964,0.016378
5.804500,-0.004956,0.016321
5.805000,-0.004948,0.016263
5.805500,-0.004940,0.016206
5.806000,-0.004932,0.016149
5.806500,-0.004924,0.016092
5.807000,-0.004916,0.016035
5.807500,-0.004908,0.015978
5.808000,-0.004900,0.015922
5.808500,-0.004892,0.015865
5.809000,-0.004884,0.015808
5.809500,-0.004876,0.015751
5.810000,-0.004868,0.015694
5.810500,-0.004860,0.015637
5.811000,-0.004853,0.015581
5.811500,-0.004845,0.015524
5.812000,-0.004837,0.015467
5.812500,-0.004829,0.015410
5.813000,-0.004822,0.015354
5.813500,-0.004814,0.015297
5.814000,-0.004806,0.015241
5.814500,-0.004799,0.015184
5.815000,-0.004791,0.015127
5.815500,-0.004784,0.015071
5.816000,-0.004776,0.015014
5.816500,-0.004769,0.014958
5.817000,-0.004761,0.014901
5.817500,-0.004754,0.014845
5.818000,-0.004746,0.014789
5.818500,-0.004739,0.014732
5.819000,-0.004732,0.014676
5.819500,-0.004724,0.014620
5.820000,-0.004717,0.014563
5.820500,-0.004710,0.014507
5.821000,-0.004703,0.014451
5.821500,-0.004695,0.014395
5.822000,-0.004688,0.014338
5.822500,-0.004681,0.014282
5.823000,-0.004674,0.014226
5.823500,-0.004667,0.014170
5.824000,-0.004660,0.014114
5.824500,-0.004653,0.014058
5.825000,-0.004646,0.014002
5.825500,-0.004639,0.013946
5.826000,-0.004632,0.013890
5.826500,-0.004625,0.013834
5.827000,-0.004618,0.013778
5.827500,-0.004611,0.013722
5.828000,-0.004604,0.013666
5.828500,-0.004598,0.013610
5.829000,-0.004591,0.013555
5.829500,-0.004584,0.013499
5.830000,-0.004577,0.013443
5.830500,-0.004571,0.013387
5.831000,-0.004564,0.013332
5.831500,-0.004557,0.013276
5.832000,-0.004551,0.013221
5.832500,-0.004544,0.013165
5.833000,-0.004538,0.013109
5.833500,-0.004531,0.013054
5.834000,-0.004525,0.012998
5.834500,-0.004518,0.012943
5.835000,-0.004512,0.012887
5.835500,-0.004505,0.012832
5.836000,-0.004499,0.012777
5.836500,-0.004493,0.012721
5.837000,-0.004486,0.012666
5.837500,-0.004480,0.012610
5.838000,-0.004474,0.012555
5.838500,-0.004467,0.012500
5.839000,-0.004461,0.012445
5.839500,-0.004455,0.012390
5.840000,-0.004449,0.012334
5.840500,-0.004443,0.012279
5.841000,-0.004437,0.012224
5.841500,-0.004430,0.012169
5.842000,-0.004424,0.012114
5.842500,-0.004418,0.012059
5.843000,-0.004412,0.012004
5.843500,-0.004406,0.011949
5.844000,-0.004400,0.011894
5.844500,-0.004395,0.011839
5.845000,-0.004389,0.011784
5.845500,-0.004383,0.011729
5.846000,-0.004377,0.011675
5.846500,-0.004371,0.011620
5.847000,-0.004365,0.011565
5.847500,-0.004360,0.011510
5.848000,-0.004354,0.011456
5.848500,-0.004348,0.011401
5.849000,-0.004342,0.011346
5.849500,-0.004337,0.011292
5.850000,-0.004331,0.011237
5.850500,-0.004326,0.011183
5.851000,-0.004320,0.011128
5.851500,-0.004315,0.011074
5.852000,-0.004309,0.011019
5.852500,-0.004304,0.010965
5.853000,-0.004298,0.010911
5.853500,-0.004293,0.010856
5.854000,-0.004287,0.010802
5.854500,-0.004282,0.010748
5.855000,-0.004277,0.010693
5.855500,-0.004271,0.010639
5.856000,-0.004266,0.010585
5.856500,-0.004261,0.010531
5.857000,-0.004255,0.010477
5.857500,-0.004250,0.010422
5.858000,-0.004245,0.010368
5.858500,-0.004240,0.010314
5.859000,-0.004235,0.010260
5.859500,-0.004230,0.010206
5.860000,-0.004225,0.010152
5.860500,-0.004219,0.010098
5.861000,-0.004214,0.010045
5.861500,-0.004209,0.009991
5.862000,-0.004205,0.009937
5.862500,-0.004200,0.009883
5.863000,-0.004195,0.009829
5.863500,-0.004190,0.009776
5.864000,-0.004185,0.009722
5.864500,-0.004180,0.009668
5.865000,-0.004175,0.009615
5.865500,-0.004170,0.009561
5.866000,-0.004166,0.009507
5.866500,-0.004161,0.009454
5.867000,-0.004156,0.009400
5.867500,-0.004152,0.009347
5.868000,-0.004147,0.009293
5.868500,-0.004142,0.009240
5.869000,-0.004138,0.009187
5.869500,-0.004133,0.009133
5.870000,-0.004129,0.009080
5.870500,-0.004124,0.009027
5.871000,-0.004120,0.008974
5.871500,-0.004115,0.008920
5.872000,-0.004111,0.008867
5.872500,-0.004106,0.008814
5.873000,-0.004102,0.008761
5.873500,-0.004098,0.008708
5.874000,-0.004093,0.008655
5.874500,-0.004089,0.008602
5.875000,-0.004085,0.008549
5.875500,-0.004080,0.008496
5.876000,-0.004076,0.008443
5.876500,-0.004072,0.008390
5.877000,-0.004068,0.008337
5.877500,-0.004064,0.008284
5.878000,-0.004060,0.008232
5.878500,-0.004056,0.008179
5.879000,-0.004051,0.008126
5.879500,-0.004047,0.008073
5.880000,-0.004043,0.008021
5.880500,-0.004039,0.007968
5.881000,-0.004035,0.007916
5.881500,-0.004032,0.007863
5.882000,-0.004028,0.007810
5.882500,-0.004024,0.007758
5.883000,-0.004020,0.007706
5.883500,-0.004016,0.007653
5.884000,-0.004012,0.007601
5.884500,-0.004009,0.007548
5.885000,-0.004005,0.007496
5.885500,-0.004001,0.007444
5.886000,-0.003997,0.007392
5.886500,-0.003994,0.007339
5.887000,-0.003990,0.007287
5.887500,-0.003986,0.007235
5.888000,-0.003983,0.007183
5.888500,-0.003979,0.007131
5.889000,-0.003976,0.007079
5.889500,-0.003972,0.007027
5.890000,-0.003969,0.006975
5.890500,-0.003965,0.006923
5.891000,-0.003962,0.006871
5.891500,-0.003958,0.006819
5.892000,-0.003955,0.006767
5.892500,-0.003952,0.006716
5.893000,-0.003948,0.006664
5.893500,-0.003945,0.006612
5.894000,-0.003942,0.006560
5.894500,-0.003939,0.006509
5.895000,-0.003935,0.006457
5.895500,-0.003932,0.006405
5.896000,-0.003929,0.006354
5.896500,-0.003926,0.006302
5.897000,-0.003923,0.006251
5.897500,-0.003920,0.006199
5.898000,-0.003916,0.006148
5.898500,-0.003913,0.006097
5.899000,-0.003910,0.006045
5.899500,-0.003907,0.005994
5.900000,-0.003904,0.005943
5.900500,-0.003901,0.005892
5.901000,-0.003899,0.005840
5.901500,-0.003896,0.005789
5.902000,-0.003893,0.005738
5.902500,-0.003890,0.005687
5.903000,-0.003887,0.005636
5.903500,-0.003884,0.005585
5.904000,-0.003882,0.005534
5.904500,-0.003879,0.005483
5.905000,-0.003876,0.005432
5.905500,-0.003873,0.005381
5.906000,-0.003871,0.005330
5.906500,-0.003868,0.005280
5.907000,-0.003865,0.005229
5.907500,-0.003863,0.005178
