time(s),ankle_angle(deg),ankle_velocity(deg/s)
2.085500,-1.203911,1.499588
2.086000,-1.203160,1.501704
2.086500,-1.202408,1.503816
2.087000,-1.201655,1.505924
2.087500,-1.200901,1.508028
2.088000,-1.200146,1.510128
2.088500,-1.199390,1.512224
2.089000,-1.198633,1.514316
2.089500,-1.197875,1.516403
2.090000,-1.197116,1.518487
2.090500,-1.196355,1.520567
2.091000,-1.195594,1.522642
2.091500,-1.194832,1.524714
2.092000,-1.194068,1.526781
2.092500,-1.193304,1.528844
2.093000,-1.192538,1.530904
2.093500,-1.191772,1.532959
2.094000,-1.191004,1.535010
2.094500,-1.190236,1.537057
2.095000,-1.189466,1.539101
2.095500,-1.188696,1.541140
2.096000,-1.187924,1.543175
2.096500,-1.187151,1.545206
2.097000,-1.186378,1.547233
2.097500,-1.185603,1.549255
2.098000,-1.184828,1.551274
2.098500,-1.184051,1.553289
2.099000,-1.183273,1.555300
2.099500,-1.182495,1.557306
2.100000,-1.181715,1.559309
2.100500,-1.180934,1.561308
2.101000,-1.180153,1.563302
2.101500,-1.179370,1.565293
2.102000,-1.178586,1.567279
2.102500,-1.177802,1.569262
2.103000,-1.177016,1.571240
2.103500,-1.176230,1.573214
2.104000,-1.175442,1.575184
2.104500,-1.174653,1.577151
2.105000,-1.173864,1.579113
2.105500,-1.173073,1.581071
2.106000,-1.172282,1.583025
2.106500,-1.171489,1.584975
2.107000,-1.170696,1.586921
2.107500,-1.169901,1.588863
2.108000,-1.169106,1.590801
2.108500,-1.168310,1.592735
2.109000,-1.167512,1.594665
2.109500,-1.166714,1.596591
2.110000,-1.165915,1.598513
2.110500,-1.165115,1.600431
2.111000,-1.164313,1.602344
2.111500,-1.163511,1.604254
2.112000,-1.162708,1.606160
2.112500,-1.161904,1.608061
2.113000,-1.161099,1.609959
2.113500,-1.160293,1.611853
2.114000,-1.159486,1.613742
2.114500,-1.158679,1.615628
2.115000,-1.157870,1.617509
2.115500,-1.157060,1.619387
2.116000,-1.156249,1.621260
2.116500,-1.155438,1.623129
2.117000,-1.154625,1.624995
2.117500,-1.153812,1.626856
2.118000,-1.152998,1.628714
2.118500,-1.152182,1.630567
2.119000,-1.151366,1.632416
2.119500,-1.150549,1.634261
2.120000,-1.149731,1.636103
2.120500,-1.148912,1.637940
2.121000,-1.148092,1.639773
2.121500,-1.147271,1.641602
2.122000,-1.146450,1.643427
2.122500,-1.145627,1.645249
2.123000,-1.144803,1.647066
2.123500,-1.143979,1.648879
2.124000,-1.143154,1.650688
2.124500,-1.142327,1.652493
2.125000,-1.141500,1.654294
2.125500,-1.140672,1.656091
2.126000,-1.139843,1.657884
2.126500,-1.139013,1.659673
2.127000,-1.138183,1.661458
2.127500,-1.137351,1.663239
2.128000,-1.136519,1.665016
2.128500,-1.135685,1.666789
2.129000,-1.134851,1.668558
2.129500,-1.134016,1.670323
2.130000,-1.133180,1.672084
2.130500,-1.132343,1.673841
2.131000,-1.131505,1.675594
2.131500,-1.130666,1.677343
2.132000,-1.129827,1.679088
2.132500,-1.128986,1.680829
2.133000,-1.128145,1.682566
2.133500,-1.127303,1.684299
2.134000,-1.126460,1.686028
2.134500,-1.125616,1.687753
2.135000,-1.124771,1.689474
2.135500,-1.123926,1.691191
2.136000,-1.123079,1.692904
2.136500,-1.122232,1.694613
2.137000,-1.121384,1.696318
2.137500,-1.120535,1.698019
2.138000,-1.119685,1.699716
2.138500,-1.118834,1.701409
2.139000,-1.117983,1.703098
2.139500,-1.117130,1.704783
2.140000,-1.116277,1.706464
2.140500,-1.115423,1.708141
2.141000,-1.114568,1.709814
2.141500,-1.113712,1.711483
2.142000,-1.112856,1.713148
2.142500,-1.111998,1.714810
2.143000,-1.111140,1.716467
2.143500,-1.110281,1.718120
2.144000,-1.109421,1.719769
2.144500,-1.108560,1.721414
2.145000,-1.107699,1.723056
2.145500,-1.106837,1.724693
2.146000,-1.105973,1.726326
2.146500,-1.105109,1.727955
2.147000,-1.104245,1.729581
2.147500,-1.103379,1.731202
2.148000,-1.102513,1.732819
2.148500,-1.101645,1.734433
2.149000,-1.100777,1.736042
2.149500,-1.099909,1.737648
2.150000,-1.099039,1.739249
2.150500,-1.098169,1.740847
2.151000,-1.097297,1.742440
2.151500,-1.096425,1.744030
2.152000,-1.095552,1.745616
2.152500,-1.094679,1.747197
2.153000,-1.093804,1.748775
2.153500,-1.092929,1.750349
2.154000,-1.092053,1.751918
2.154500,-1.091177,1.753484
2.155000,-1.090299,1.755046
2.155500,-1.089421,1.756604
2.156000,-1.088542,1.758158
2.156500,-1.087662,1.759708
2.157000,-1.086781,1.761254
2.157500,-1.085900,1.762796
2.158000,-1.085018,1.764334
2.158500,-1.084135,1.765869
2.159000,-1.083251,1.767399
2.159500,-1.082367,1.768925
2.160000,-1.081481,1.770448
2.160500,-1.080595,1.771966
2.161000,-1.079709,1.773480
2.161500,-1.078821,1.774991
2.162000,-1.077933,1.776498
2.162500,-1.077044,1.778000
2.163000,-1.076154,1.779499
2.163500,-1.075264,1.780994
2.164000,-1.074372,1.782485
2.164500,-1.073480,1.783971
2.165000,-1.072588,1.785454
2.165500,-1.071694,1.786933
2.166000,-1.070800,1.788409
2.166500,-1.069905,1.789880
2.167000,-1.069009,1.791347
2.167500,-1.068113,1.792810
2.168000,-1.067216,1.794270
2.168500,-1.066318,1.795725
2.169000,-1.065419,1.797177
2.169500,-1.064520,1.798624
2.170000,-1.063620,1.800068
2.170500,-1.062719,1.801508
2.171000,-1.061818,1.802944
2.171500,-1.060916,1.804376
2.172000,-1.060013,1.805804
2.172500,-1.059109,1.807228
2.173000,-1.058205,1.808648
2.173500,-1.057300,1.810064
2.174000,-1.056394,1.811477
2.174500,-1.055488,1.812885
2.175000,-1.054580,1.814290
2.175500,-1.053673,1.815690
2.176000,-1.052764,1.817087
2.176500,-1.051855,1.818480
2.177000,-1.050945,1.819869
2.177500,-1.050034,1.821254
2.178000,-1.049123,1.822635
2.178500,-1.048211,1.824012
2.179000,-1.047298,1.825385
2.179500,-1.046385,1.826755
2.180000,-1.045471,1.828120
2.180500,-1.044556,1.829482
2.181000,-1.043641,1.830840
2.181500,-1.042725,1.832193
2.182000,-1.041808,1.833543
2.182500,-1.040890,1.834889
2.183000,-1.039972,1.836232
2.183500,-1.039053,1.837570
2.184000,-1.038134,1.838904
2.184500,-1.037214,1.840235
2.185000,-1.036293,1.841561
2.185500,-1.035372,1.842884
2.186000,-1.034450,1.844203
2.186500,-1.033527,1.845518
2.187000,-1.032603,1.846829
2.187500,-1.031679,1.848136
2.188000,-1.030755,1.849440
2.188500,-1.029829,1.850739
2.189000,-1.028903,1.852035
2.189500,-1.027977,1.853327
2.190000,-1.027049,1.854614
2.190500,-1.026121,1.855898
2.191000,-1.025193,1.857179
2.191500,-1.024263,1.858455
2.192000,-1.023334,1.859727
2.192500,-1.022403,1.860996
2.193000,-1.021472,1.862261
2.193500,-1.020540,1.863521
2.194000,-1.019608,1.864778
2.194500,-1.018675,1.866031
2.195000,-1.017741,1.867281
2.195500,-1.016807,1.868526
2.196000,-1.015872,1.869768
2.196500,-1.014936,1.871005
2.197000,-1.014000,1.872239
2.197500,-1.013064,1.873469
2.198000,-1.012126,1.874696
2.198500,-1.011188,1.875918
2.199000,-1.010250,1.877136
2.199500,-1.009311,1.878351
2.200000,-1.008371,1.879562
2.200500,-1.007430,1.880769
2.201000,-1.006489,1.881972
2.201500,-1.005548,1.883171
2.202000,-1.004606,1.884367
2.202500,-1.003663,1.885558
2.203000,-1.002720,1.886746
2.203500,-1.001776,1.887930
2.204000,-1.000831,1.889110
2.204500,-0.999886,1.890287
2.205000,-0.998940,1.891459
2.205500,-0.997994,1.892628
2.206000,-0.997047,1.893793
2.206500,-0.996099,1.894954
2.207000,-0.995151,1.896111
2.207500,-0.994203,1.897264
2.208000,-0.993254,1.898414
2.208500,-0.992304,1.899560
2.209000,-0.991353,1.900702
2.209500,-0.990402,1.901840
2.210000,-0.989451,1.902974
2.210500,-0.988499,1.904105
2.211000,-0.987546,1.905231
2.211500,-0.986593,1.906354
2.212000,-0.985639,1.907473
2.212500,-0.984685,1.908589
2.213000,-0.983730,1.909700
2.213500,-0.982775,1.910808
2.214000,-0.981819,1.911912
2.214500,-0.980862,1.913012
2.215000,-0.979905,1.914108
2.215500,-0.978948,1.915201
2.216000,-0.977990,1.916290
2.216500,-0.977031,1.917375
2.217000,-0.976072,1.918456
2.217500,-0.975112,1.919533
2.218000,-0.974152,1.920607
2.218500,-0.973191,1.921677
2.219000,-0.972229,1.922743
2.219500,-0.971268,1.923805
2.220000,-0.970305,1.924864
2.220500,-0.969342,1.925919
2.221000,-0.968379,1.926970
2.221500,-0.967415,1.928017
2.222000,-0.966450,1.929060
2.222500,-0.965485,1.930100
2.223000,-0.964519,1.931136
2.223500,-0.963553,1.932168
2.224000,-0.962587,1.933196
2.224500,-0.961620,1.934221
2.225000,-0.960652,1.935242
2.225500,-0.959684,1.936259
2.226000,-0.958715,1.937272
2.226500,-0.957746,1.938282
2.227000,-0.956777,1.939288
2.227500,-0.955806,1.940290
2.228000,-0.954836,1.941288
2.228500,-0.953865,1.942283
2.229000,-0.952893,1.943274
2.229500,-0.951921,1.944261
2.230000,-0.950948,1.945244
2.230500,-0.949975,1.946224
2.231000,-0.949001,1.947200
2.231500,-0.948027,1.948172
2.232000,-0.947053,1.949140
2.232500,-0.946078,1.950105
2.233000,-0.945102,1.951066
2.233500,-0.944126,1.952023
2.234000,-0.943150,1.952977
2.234500,-0.942173,1.953927
2.235000,-0.941195,1.954873
2.235500,-0.940217,1.955815
2.236000,-0.939239,1.956754
2.236500,-0.938260,1.957689
2.237000,-0.937281,1.958620
2.237500,-0.936301,1.959547
2.238000,-0.935321,1.960471
2.238500,-0.934340,1.961391
2.239000,-0.933359,1.962308
2.239500,-0.932377,1.963220
2.240000,-0.931395,1.964129
2.240500,-0.930413,1.965034
2.241000,-0.929430,1.965936
2.241500,-0.928446,1.966834
2.242000,-0.927463,1.967728
2.242500,-0.926478,1.968618
2.243000,-0.925494,1.969505
2.243500,-0.924508,1.970388
2.244000,-0.923523,1.971268
2.244500,-0.922537,1.972143
2.245000,-0.921550,1.973015
2.245500,-0.920563,1.973884
2.246000,-0.919576,1.974748
2.246500,-0.918588,1.975609
2.247000,-0.917600,1.976467
2.247500,-0.916611,1.977320
2.248000,-0.915622,1.978170
2.248500,-0.914633,1.979016
2.249000,-0.913643,1.979859
2.249500,-0.912652,1.980698
2.250000,-0.911661,1.981533
2.250500,-0.910670,1.982365
2.251000,-0.909679,1.983193
2.251500,-0.908687,1.984017
2.252000,-0.907694,1.984838
2.252500,-0.906701,1.985655
2.253000,-0.905708,1.986468
2.253500,-0.904715,1.987278
2.254000,-0.903721,1.988084
2.254500,-0.902726,1.988886
2.255000,-0.901731,1.989685
2.255500,-0.900736,1.990480
2.256000,-0.899740,1.991271
2.256500,-0.898744,1.992059
2.257000,-0.897748,1.992843
2.257500,-0.896751,1.993623
2.258000,-0.895754,1.994400
2.258500,-0.894756,1.995173
2.259000,-0.893758,1.995943
2.259500,-0.892760,1.996709
2.260000,-0.891761,1.997471
2.260500,-0.890762,1.998230
2.261000,-0.889763,1.998985
2.261500,-0.888763,1.999737
2.262000,-0.887763,2.000484
2.262500,-0.886762,2.001229
2.263000,-0.885761,2.001969
2.263500,-0.884760,2.002706
2.264000,-0.883758,2.003440
2.264500,-0.882756,2.004169
2.265000,-0.881753,2.004896
2.265500,-0.880751,2.005618
2.266000,-0.879747,2.006337
2.266500,-0.878744,2.007053
2.267000,-0.877740,2.007764
2.267500,-0.876736,2.008472
2.268000,-0.875731,2.009177
2.268500,-0.874726,2.009878
2.269000,-0.873721,2.010575
2.269500,-0.872715,2.011269
2.270000,-0.871709,2.011959
2.270500,-0.870703,2.012646
2.271000,-0.869696,2.013329
2.271500,-0.868689,2.014009
2.272000,-0.867682,2.014684
2.272500,-0.866674,2.015357
2.273000,-0.865666,2.016025
2.273500,-0.864658,2.016691
2.274000,-0.863649,2.017352
2.274500,-0.862640,2.018010
2.275000,-0.861631,2.018665
2.275500,-0.860621,2.019316
2.276000,-0.859611,2.019963
2.276500,-0.858601,2.020607
2.277000,-0.857590,2.021247
2.277500,-0.856579,2.021884
2.278000,-0.855568,2.022517
2.278500,-0.854557,2.023146
2.279000,-0.853545,2.023772
2.279500,-0.852532,2.024395
2.280000,-0.851520,2.025014
2.280500,-0.850507,2.025629
2.281000,-0.849494,2.026241
2.281500,-0.848481,2.026849
2.282000,-0.847467,2.027454
2.282500,-0.846453,2.028055
2.283000,-0.845439,2.028653
2.283500,-0.844424,2.029247
2.284000,-0.843409,2.029838
2.284500,-0.842394,2.030425
2.285000,-0.841378,2.031008
2.285500,-0.840362,2.031588
2.286000,-0.839346,2.032165
2.286500,-0.838330,2.032738
2.287000,-0.837313,2.033308
2.287500,-0.836296,2.033874
2.288000,-0.835279,2.034436
2.288500,-0.834262,2.034995
2.289000,-0.833244,2.035551
2.289500,-0.832226,2.036103
2.290000,-0.831208,2.036651
2.290500,-0.830189,2.037196
2.291000,-0.829170,2.037738
2.291500,-0.828151,2.038276
2.292000,-0.827132,2.038810
2.292500,-0.826112,2.039341
2.293000,-0.825092,2.039869
2.293500,-0.824072,2.040393
2.294000,-0.823051,2.040913
2.294500,-0.822031,2.041430
2.295000,-0.821010,2.041944
2.295500,-0.819988,2.042454
2.296000,-0.818967,2.042961
2.296500,-0.817945,2.043464
2.297000,-0.816923,2.043964
2.297500,-0.815901,2.044460
2.298000,-0.814878,2.044953
2.298500,-0.813856,2.045442
2.299000,-0.812833,2.045928
2.299500,-0.811810,2.046410
2.300000,-0.810786,2.046889
2.300500,-0.809762,2.047364
2.301000,-0.808739,2.047837
2.301500,-0.807714,2.048305
2.302000,-0.806690,2.048770
2.302500,-0.805665,2.049232
2.303000,-0.804641,2.049690
2.303500,-0.803615,2.050145
2.304000,-0.802590,2.050596
2.304500,-0.801565,2.051044
2.305000,-0.800539,2.051489
2.305500,-0.799513,2.051930
2.306000,-0.798487,2.052367
2.306500,-0.797460,2.052802
2.307000,-0.796434,2.053232
2.307500,-0.795407,2.053660
2.308000,-0.794380,2.054084
2.308500,-0.793353,2.054504
2.309000,-0.792325,2.054921
2.309500,-0.791297,2.055335
2.310000,-0.790270,2.055745
2.310500,-0.789242,2.056152
2.311000,-0.788213,2.056556
2.311500,-0.787185,2.056956
2.312000,-0.786156,2.057353
2.312500,-0.785127,2.057746
2.313000,-0.784098,2.058136
2.313500,-0.783069,2.058522
2.314000,-0.782039,2.058905
2.314500,-0.781010,2.059285
2.315000,-0.779980,2.059661
2.315500,-0.778950,2.060034
2.316000,-0.777920,2.060404
2.316500,-0.776889,2.060770
2.317000,-0.775859,2.061133
2.317500,-0.774828,2.061492
2.318000,-0.773797,2.061848
2.318500,-0.772766,2.062201
2.319000,-0.771735,2.062550
2.319500,-0.770703,2.062896
2.320000,-0.769672,2.063239
2.320500,-0.768640,2.063578
2.321000,-0.767608,2.063914
2.321500,-0.766576,2.064246
2.322000,-0.765544,2.064576
2.322500,-0.764511,2.064901
2.323000,-0.763478,2.065224
2.323500,-0.762446,2.065543
2.324000,-0.761413,2.065859
2.324500,-0.760380,2.066171
2.325000,-0.759346,2.066480
2.325500,-0.758313,2.066786
2.326000,-0.757280,2.067088
2.326500,-0.756246,2.067388
2.327000,-0.755212,2.067683
2.327500,-0.754178,2.067976
2.328000,-0.753144,2.068265
2.328500,-0.752110,2.068551
2.329000,-0.751075,2.068833
2.329500,-0.750041,2.069112
2.330000,-0.749006,2.069388
2.330500,-0.747971,2.069661
2.331000,-0.746936,2.069930
2.331500,-0.745901,2.070196
2.332000,-0.744866,2.070458
2.332500,-0.743830,2.070718
2.333000,-0.742795,2.070974
2.333500,-0.741759,2.071226
2.334000,-0.740724,2.071476
2.334500,-0.739688,2.071722
2.335000,-0.738652,2.071965
2.335500,-0.737616,2.072204
2.336000,-0.736579,2.072441
2.336500,-0.735543,2.072674
2.337000,-0.734507,2.072903
2.337500,-0.733470,2.073130
2.338000,-0.732433,2.073353
2.338500,-0.731397,2.073573
2.339000,-0.730360,2.073789
2.339500,-0.729323,2.074003
2.340000,-0.728286,2.074213
2.340500,-0.727248,2.074420
2.341000,-0.726211,2.074623
2.341500,-0.725174,2.074823
2.342000,-0.724136,2.075020
2.342500,-0.723099,2.075214
2.343000,-0.722061,2.075405
2.343500,-0.721023,2.075592
2.344000,-0.719985,2.075776
2.344500,-0.718947,2.075957
2.345000,-0.717909,2.076135
2.345500,-0.716871,2.076309
2.346000,-0.715833,2.076480
2.346500,-0.714794,2.076648
2.347000,-0.713756,2.076812
2.347500,-0.712718,2.076974
2.348000,-0.711679,2.077132
2.348500,-0.710640,2.077287
2.349000,-0.709602,2.077439
2.349500,-0.708563,2.077587
2.350000,-0.707524,2.077733
2.350500,-0.706485,2.077875
2.351000,-0.705446,2.078014
2.351500,-0.704407,2.078149
2.352000,-0.703368,2.078282
2.352500,-0.702329,2.078411
2.353000,-0.701289,2.078537
2.353500,-0.700250,2.078660
2.354000,-0.699211,2.078780
2.354500,-0.698171,2.078896
2.355000,-0.697132,2.079010
2.355500,-0.696092,2.079120
2.356000,-0.695052,2.079227
2.356500,-0.694013,2.079330
2.357000,-0.692973,2.079431
2.357500,-0.691933,2.079528
2.358000,-0.690893,2.079623
2.358500,-0.689854,2.079714
2.359000,-0.688814,2.079802
2.359500,-0.687774,2.079886
2.360000,-0.686734,2.079968
2.360500,-0.685694,2.080046
2.361000,-0.684654,2.080122
2.361500,-0.683614,2.080194
2.362000,-0.682573,2.080263
2.362500,-0.681533,2.080329
2.363000,-0.680493,2.080391
2.363500,-0.679453,2.080451
2.364000,-0.678413,2.080507
2.364500,-0.677372,2.080560
2.365000,-0.676332,2.080610
2.365500,-0.675292,2.080657
2.366000,-0.674251,2.080701
2.366500,-0.673211,2.080742
2.367000,-0.672171,2.080779
2.367500,-0.671130,2.080814
2.368000,-0.670090,2.080845
2.368500,-0.669049,2.080874
2.369000,-0.668009,2.080899
2.369500,-0.666968,2.080921
2.370000,-0.665928,2.080940
2.370500,-0.664888,2.080955
2.371000,-0.663847,2.080968
2.371500,-0.662807,2.080978
2.372000,-0.661766,2.080984
2.372500,-0.660726,2.080987
2.373000,-0.659685,2.080988
2.373500,-0.658645,2.080985
2.374000,-0.657604,2.080979
2.374500,-0.656564,2.080970
2.375000,-0.655523,2.080958
2.375500,-0.654483,2.080943
2.376000,-0.653442,2.080925
2.376500,-0.652402,2.080903
2.377000,-0.651361,2.080879
2.377500,-0.650321,2.080851
2.378000,-0.649280,2.080821
2.378500,-0.648240,2.080787
2.379000,-0.647200,2.080751
2.379500,-0.646159,2.080711
2.380000,-0.645119,2.080668
2.380500,-0.644079,2.080623
2.381000,-0.643038,2.080574
2.381500,-0.641998,2.080522
2.382000,-0.640958,2.080467
2.382500,-0.639918,2.080409
2.383000,-0.638878,2.080348
2.383500,-0.637837,2.080284
2.384000,-0.636797,2.080217
2.384500,-0.635757,2.080147
2.385000,-0.634717,2.080073
2.385500,-0.633677,2.079997
2.386000,-0.632637,2.079918
2.386500,-0.631597,2.079836
2.387000,-0.630557,2.079751
2.387500,-0.629518,2.079662
2.388000,-0.628478,2.079571
2.388500,-0.627438,2.079477
2.389000,-0.626398,2.079380
2.389500,-0.625359,2.079279
2.390000,-0.624319,2.079176
2.390500,-0.623280,2.079070
2.391000,-0.622240,2.078960
2.391500,-0.621201,2.078848
2.392000,-0.620161,2.078733
2.392500,-0.619122,2.078615
2.393000,-0.618083,2.078493
2.393500,-0.617044,2.078369
2.394000,-0.616004,2.078242
2.394500,-0.614965,2.078112
2.395000,-0.613926,2.077979
2.395500,-0.612888,2.077842
2.396000,-0.611849,2.077703
2.396500,-0.610810,2.077561
2.397000,-0.609771,2.077416
2.397500,-0.608733,2.077268
2.398000,-0.607694,2.077117
2.398500,-0.606655,2.076963
2.399000,-0.605617,2.076807
2.399500,-0.604579,2.076647
2.400000,-0.603541,2.076484
2.400500,-0.602502,2.076318
2.401000,-0.601464,2.076150
2.401500,-0.600426,2.075978
2.402000,-0.599388,2.075804
2.402500,-0.598351,2.075626
2.403000,-0.597313,2.075446
2.403500,-0.596275,2.075263
2.404000,-0.595238,2.075076
2.404500,-0.594200,2.074887
2.405000,-0.593163,2.074695
2.405500,-0.592126,2.074500
2.406000,-0.591088,2.074302
2.406500,-0.590051,2.074102
2.407000,-0.589014,2.073898
2.407500,-0.587978,2.073691
2.408000,-0.586941,2.073482
2.408500,-0.585904,2.073270
2.409000,-0.584868,2.073054
2.409500,-0.583831,2.072836
2.410000,-0.582795,2.072615
2.410500,-0.581759,2.072391
2.411000,-0.580723,2.072164
2.411500,-0.579687,2.071934
2.412000,-0.578651,2.071702
2.412500,-0.577615,2.071466
2.413000,-0.576580,2.071228
2.413500,-0.575544,2.070987
2.414000,-0.574509,2.070743
2.414500,-0.573473,2.070496
2.415000,-0.572438,2.070246
2.415500,-0.571403,2.069993
2.416000,-0.570368,2.069738
2.416500,-0.569334,2.069479
2.417000,-0.568299,2.069218
2.417500,-0.567265,2.068954
2.418000,-0.566230,2.068687
2.418500,-0.565196,2.068417
2.419000,-0.564162,2.068145
2.419500,-0.563128,2.067869
2.420000,-0.562094,2.067591
2.420500,-0.561061,2.067310
2.421000,-0.560027,2.067026
2.421500,-0.558994,2.066739
2.422000,-0.557961,2.066450
2.422500,-0.556927,2.066157
2.423000,-0.555895,2.065862
2.423500,-0.554862,2.065564
2.424000,-0.553829,2.065263
2.424500,-0.552797,2.064960
2.425000,-0.551764,2.064653
2.425500,-0.550732,2.064344
2.426000,-0.549700,2.064032
2.426500,-0.548668,2.063717
2.427000,-0.547637,2.063399
2.427500,-0.546605,2.063079
2.428000,-0.545574,2.062756
2.428500,-0.544542,2.062430
2.429000,-0.543511,2.062101
2.429500,-0.542480,2.061769
2.430000,-0.541450,2.061435
2.430500,-0.540419,2.061098
2.431000,-0.539389,2.060758
2.431500,-0.538359,2.060415
2.432000,-0.537329,2.060070
2.432500,-0.536299,2.059722
2.433000,-0.535269,2.059371
2.433500,-0.534240,2.059017
2.434000,-0.533210,2.058661
2.434500,-0.532181,2.058302
2.435000,-0.531152,2.057940
2.435500,-0.530123,2.057575
2.436000,-0.529095,2.057208
2.436500,-0.528066,2.056837
2.437000,-0.527038,2.056465
2.437500,-0.526010,2.056089
2.438000,-0.524982,2.055711
2.438500,-0.523954,2.055330
2.439000,-0.522927,2.054946
2.439500,-0.521900,2.054559
2.440000,-0.520873,2.054170
2.440500,-0.519846,2.053778
2.441000,-0.518819,2.053383
2.441500,-0.517793,2.052986
2.442000,-0.516766,2.052586
2.442500,-0.515740,2.052183
2.443000,-0.514714,2.051778
2.443500,-0.513689,2.051370
2.444000,-0.512663,2.050959
2.444500,-0.511638,2.050545
2.445000,-0.510613,2.050129
2.445500,-0.509588,2.049710
2.446000,-0.508563,2.049288
2.446500,-0.507539,2.048864
2.447000,-0.506515,2.048437
2.447500,-0.505491,2.048007
2.448000,-0.504467,2.047575
2.448500,-0.503443,2.047140
2.449000,-0.502420,2.046702
2.449500,-0.501397,2.046262
2.450000,-0.500374,2.045819
2.450500,-0.499351,2.045374
2.451000,-0.498329,2.044925
2.451500,-0.497307,2.044474
2.452000,-0.496285,2.044021
2.452500,-0.495263,2.043565
2.453000,-0.494241,2.043106
2.453500,-0.493220,2.042644
2.454000,-0.492199,2.042180
2.454500,-0.491178,2.041713
2.455000,-0.490157,2.041244
2.455500,-0.489137,2.040772
2.456000,-0.488117,2.040297
2.456500,-0.487097,2.039820
2.457000,-0.486077,2.039340
2.457500,-0.485058,2.038858
