time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.115500,304.633898,268.272731,-36.107500,-33.178275,572.896089,0.000000
0.116000,304.493402,268.500412,-36.160681,-33.149074,572.983180,0.000000
0.116500,304.350798,268.729304,-36.214170,-33.120295,573.069375,0.000000
0.117000,304.206150,268.959322,-36.267947,-33.091917,573.154650,0.000000
0.117500,304.059519,269.190380,-36.321995,-33.063920,573.238983,0.000000
0.118000,303.910965,269.422401,-36.376296,-33.036283,573.322356,0.000000
0.118500,303.760548,269.655307,-36.430835,-33.008989,573.404751,0.000000
0.119000,303.608325,269.889026,-36.485596,-32.982019,573.486154,0.000000
0.119500,303.454354,270.123489,-36.540562,-32.955355,573.566551,0.000000
0.120000,303.298689,270.358628,-36.595721,-32.928981,573.645932,0.000000
0.120500,303.141386,270.594381,-36.651057,-32.902882,573.724288,0.000000
0.121000,302.982498,270.830686,-36.706558,-32.877042,573.801612,0.000000
0.121500,302.822076,271.067486,-36.762211,-32.851445,573.877897,0.000000
0.122000,302.660173,271.304725,-36.818002,-32.826080,573.953140,0.000000
0.122500,302.496837,271.542351,-36.873921,-32.800932,574.027338,0.000000
0.123000,302.332118,271.780314,-36.929957,-32.775988,574.100489,0.000000
0.123500,302.166063,272.018564,-36.986098,-32.751237,574.172593,0.000000
0.124000,301.998718,272.257058,-37.042334,-32.726666,574.243652,0.000000
0.124500,301.830130,272.495751,-37.098655,-32.702265,574.313666,0.000000
0.125000,301.660342,272.734602,-37.155052,-32.678023,574.382639,0.000000
0.125500,301.489398,272.973572,-37.211515,-32.653931,574.450575,0.000000
0.126000,301.317340,273.212623,-37.268037,-32.629977,574.517479,0.000000
0.126500,301.144209,273.451720,-37.324608,-32.606154,574.583357,0.000000
0.127000,300.970045,273.690829,-37.381221,-32.582452,574.648214,0.000000
0.127500,300.794888,273.929918,-37.437868,-32.558863,574.712059,0.000000
0.128000,300.618776,274.168956,-37.494543,-32.535380,574.774898,0.000000
0.128500,300.441745,274.407916,-37.551237,-32.511993,574.836740,0.000000
0.129000,300.263832,274.646768,-37.607945,-32.488698,574.897595,0.000000
0.129500,300.085073,274.885488,-37.664660,-32.465485,574.957471,0.000000
0.130000,299.905501,275.124052,-37.721377,-32.442349,575.016378,0.000000
0.130500,299.725150,275.362435,-37.778089,-32.419285,575.074327,0.000000
0.131000,299.544053,275.600617,-37.834792,-32.396284,575.131329,0.000000
0.131500,299.362241,275.838577,-37.891480,-32.373343,575.187394,0.000000
0.132000,299.179745,276.076295,-37.948148,-32.350456,575.242534,0.000000
0.132500,298.996594,276.313752,-38.004792,-32.327618,575.296760,0.000000
0.133000,298.812819,276.550933,-38.061407,-32.304823,575.350085,0.000000
0.133500,298.628446,276.787820,-38.117990,-32.282068,575.402520,0.000000
0.134000,298.443505,277.024399,-38.174535,-32.259349,575.454079,0.000000
0.134500,298.258020,277.260654,-38.231039,-32.236660,575.504772,0.000000
0.135000,298.072019,277.496574,-38.287500,-32.213999,575.554613,0.000000
