time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.132000,256.049084,324.816260,-51.928254,2.235170,580.866770,0.000000
0.132500,255.207935,325.676139,-52.122920,2.034586,580.885395,0.000000
0.133000,254.366865,326.536010,-52.317583,1.834018,580.904090,0.000000
0.133500,253.525872,327.395874,-52.512244,1.633465,580.922851,0.000000
0.134000,252.684955,328.255729,-52.706903,1.432927,580.941677,0.000000
0.134500,251.844113,329.115575,-52.901559,1.232404,580.960568,0.000000
0.135000,251.003344,329.975414,-53.096212,1.031894,580.979521,0.000000
0.135500,250.162648,330.835243,-53.290863,0.831398,580.998535,0.000000
0.136000,249.322023,331.695063,-53.485511,0.630914,581.017610,0.000000
0.136500,248.481469,332.554875,-53.680156,0.430442,581.036743,0.000000
0.137000,247.640983,333.414677,-53.874799,0.229981,581.055934,0.000000
0.137500,246.800566,334.274470,-54.069439,0.029530,581.075181,0.000000
0.138000,245.960216,335.134253,-54.264077,-0.170910,581.094484,0.000000
0.138500,245.119932,335.994028,-54.458711,-0.371340,581.113841,0.000000
0.139000,244.279712,336.853792,-54.653343,-0.571762,581.133251,0.000000
0.139500,243.439557,337.713547,-54.847972,-0.772176,581.152712,0.000000
0.140000,242.599465,338.573292,-55.042599,-0.972582,581.172225,0.000000
0.140500,241.759436,339.433027,-55.237222,-1.172981,581.191788,0.000000
0.141000,240.919468,340.292752,-55.431843,-1.373373,581.211400,0.000000
0.141500,240.079560,341.152467,-55.626461,-1.573759,581.231061,0.000000
0.142000,239.239712,342.012172,-55.821076,-1.774141,581.250768,0.000000
0.142500,238.399923,342.871867,-56.015689,-1.974517,581.270522,0.000000
0.143000,237.560192,343.731552,-56.210298,-2.174890,581.290321,0.000000
0.143500,236.720518,344.591226,-56.404905,-2.375259,581.310165,0.000000
0.144000,235.880900,345.450891,-56.599509,-2.575625,581.330053,0.000000
0.144500,235.041339,346.310545,-56.794110,-2.775989,581.349983,0.000000
0.145000,234.201832,347.170188,-56.988709,-2.976351,581.369957,0.000000
0.145500,233.362379,348.029822,-57.183304,-3.176712,581.389971,0.000000
0.146000,232.522981,348.889445,-57.377896,-3.377073,581.410027,0.000000
0.146500,231.683635,349.749057,-57.572486,-3.577433,581.430122,0.000000
0.147000,230.844341,350.608660,-57.767073,-3.777794,581.450257,0.000000
0.147500,230.005098,351.468252,-57.961657,-3.978157,581.470431,0.000000
0.148000,229.165907,352.327833,-58.156238,-4.178521,581.490644,0.000000
0.148500,228.326766,353.187404,-58.350816,-4.378887,581.510893,0.000000
0.149000,227.487674,354.046965,-58.545391,-4.579257,581.531180,0.000000
0.149500,226.648632,354.906516,-58.739963,-4.779630,581.551503,0.000000
0.150000,225.809638,355.766056,-58.934532,-4.980007,581.571861,0.000000
0.150500,224.970692,356.625586,-59.129099,-5.180389,581.592255,0.000000
0.151000,224.131794,357.485106,-59.323662,-5.380776,581.612684,0.000000
0.151500,223.292942,358.344615,-59.518223,-5.581169,581.633147,0.000000
0.152000,222.454136,359.204114,-59.712780,-5.781568,581.653643,0.000000
0.152500,221.615376,360.063603,-59.907335,-5.981975,581.674172,0.000000
0.153000,220.776661,360.923082,-60.101886,-6.182389,581.694735,0.000000
0.153500,219.937991,361.782551,-60.296435,-6.382811,581.715329,0.000000
0.154000,219.099365,362.642009,-60.490981,-6.583241,581.735955,0.000000
0.154500,218.260783,363.501458,-60.685524,-6.783682,581.756612,0.000000
0.155000,217.422244,364.360897,-60.880063,-6.984131,581.777301,0.000000
0.155500,216.583747,365.220325,-61.074600,-7.184592,581.798019,0.000000
0.156000,215.745293,366.079744,-61.269134,-7.385063,581.818768,0.000000
0.156500,214.906881,366.939153,-61.463665,-7.585546,581.839546,0.000000
0.157000,214.068510,367.798553,-61.658193,-7.786041,581.860354,0.000000
