time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.214000,6.323047,2.428634,-0.026605,0.000000,0.966296
0.214500,6.324254,2.413385,-0.026630,0.000000,0.966294
0.215000,6.325453,2.398030,-0.026655,0.000000,0.966291
0.215500,6.326644,2.382570,-0.026680,0.000000,0.966289
0.216000,6.327828,2.367003,-0.026705,0.000000,0.966286
0.216500,6.329003,2.351330,-0.026730,0.000000,0.966284
0.217000,6.330171,2.335551,-0.026755,0.000000,0.966281
0.217500,6.331331,2.319665,-0.026779,0.000000,0.966279
0.218000,6.332483,2.303674,-0.026803,0.000000,0.966276
0.218500,6.333626,2.287576,-0.026828,0.000000,0.966274
0.219000,6.334762,2.271371,-0.026852,0.000000,0.966272
