time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.161500,547.964780,29.306703,21.226352,-30.345160,577.306499,0.000000
0.162000,547.988334,29.294394,21.227017,-30.302722,577.317752,0.000000
0.162500,548.011650,29.282054,21.227681,-30.260363,577.328736,0.000000
0.163000,548.034739,29.269687,21.228345,-30.218085,577.339465,0.000000
0.163500,548.057611,29.257296,21.229008,-30.175889,577.349953,0.000000
0.164000,548.080275,29.244884,21.229670,-30.133775,577.360211,0.000000
0.164500,548.102741,29.232456,21.230331,-30.091745,577.370253,0.000000
0.165000,548.125016,29.220013,21.230991,-30.049800,577.380089,0.000000
0.165500,548.147109,29.207559,21.231649,-30.007939,577.389731,0.000000
0.166000,548.169028,29.195096,21.232306,-29.966165,577.399189,0.000000
0.166500,548.190780,29.182627,21.232961,-29.924477,577.408473,0.000000
0.167000,548.212373,29.170154,21.233614,-29.882877,577.417594,0.000000
0.167500,548.233813,29.157680,21.234266,-29.841365,577.426560,0.000000
0.168000,548.255107,29.145207,21.234916,-29.799941,577.435380,0.000000
0.168500,548.276261,29.132737,21.235563,-29.758606,577.444062,0.000000
0.169000,548.297281,29.120272,21.236209,-29.717361,577.452615,0.000000
0.169500,548.318174,29.107814,21.236852,-29.676206,577.461046,0.000000
0.170000,548.338943,29.095365,21.237493,-29.635142,577.469362,0.000000
0.170500,548.359595,29.082927,21.238131,-29.594168,577.477571,0.000000
0.171000,548.380135,29.070501,21.238767,-29.553285,577.485678,0.000000
0.171500,548.400567,29.058088,21.239401,-29.512494,577.493691,0.000000
0.172000,548.420896,29.045690,21.240032,-29.471794,577.501614,0.000000
0.172500,548.441125,29.033309,21.240660,-29.431187,577.509455,0.000000
0.173000,548.461260,29.020946,21.241286,-29.390671,577.517217,0.000000
0.173500,548.481304,29.008602,21.241909,-29.350248,577.524907,0.000000
0.174000,548.501260,28.996278,21.242529,-29.309917,577.532529,0.000000
0.174500,548.521132,28.983975,21.243147,-29.269679,577.540087,0.000000
0.175000,548.540925,28.971694,21.243762,-29.229534,577.547587,0.000000
0.175500,548.560639,28.959436,21.244374,-29.189481,577.555032,0.000000
0.176000,548.580280,28.947203,21.244983,-29.149521,577.562425,0.000000
0.176500,548.599849,28.934994,21.245589,-29.109654,577.569772,0.000000
0.177000,548.619349,28.922811,21.246192,-29.069879,577.577075,0.000000
0.177500,548.638784,28.910655,21.246793,-29.030198,577.584338,0.000000
0.178000,548.658154,28.898525,21.247390,-28.990609,577.591563,0.000000
0.178500,548.677463,28.886423,21.247985,-28.951113,577.598754,0.000000
0.179000,548.696713,28.874349,21.248576,-28.911709,577.605913,0.000000
0.179500,548.715906,28.862304,21.249165,-28.872398,577.613044,0.000000
0.180000,548.735044,28.850289,21.249751,-28.833180,577.620148,0.000000
0.180500,548.754129,28.838303,21.250334,-28.794053,577.627227,0.000000
0.181000,548.773162,28.826347,21.250914,-28.755020,577.634285,0.000000
0.181500,548.792145,28.814421,21.251491,-28.716078,577.641323,0.000000
0.182000,548.811080,28.802527,21.252065,-28.677228,577.648343,0.000000
0.182500,548.829968,28.790663,21.252636,-28.638469,577.655346,0.000000
0.183000,548.848810,28.778831,21.253204,-28.599803,577.662335,0.000000
0.183500,548.867609,28.767030,21.253769,-28.561227,577.669311,0.000000
0.184000,548.886364,28.755262,21.254332,-28.522743,577.676275,0.000000
0.184500,548.905078,28.743525,21.254892,-28.484350,577.683229,0.000000
0.185000,548.923751,28.731820,21.255448,-28.446048,577.690174,0.000000
0.185500,548.942384,28.720148,21.256002,-28.407836,577.697111,0.000000
0.186000,548.960979,28.708509,21.256553,-28.369715,577.704042,0.000000
0.186500,548.979536,28.696901,21.257102,-28.331683,577.710966,0.000000
0.187000,548.998055,28.685327,21.257647,-28.293742,577.717886,0.000000
0.187500,549.016539,28.673785,21.258190,-28.255890,577.724802,0.000000
